Subject: yc20
Blockt: 5

N	Cue	D1 	Dis	D2 	Tar	ER	SR	FA	MR	HIT	RT
1	0	110	0	590	2	1	1	0	1	1	1478
2	1	439	0	261	1	1	1	0	1	1	679
3	1	512	2	188	3	2	2	0	1	1	797
4	1	243	0	457	1	1	1	0	1	1	582
5	1	480	0	220	3	2	2	0	1	1	1491
6	0	116	0	584	4	2	2	0	1	1	762
7	0	77	1	623	1	1	1	0	1	1	760
8	0	562	2	138	2	1	1	0	1	1	1167
9	0	374	0	326	1	1	1	0	1	1	686
10	0	298	0	402	2	1	1	0	1	1	667
11	2	465	0	235	4	2	2	0	1	1	1199
12	0	314	0	386	4	2	2	0	1	1	1118
13	1	158	1	542	1	1	1	0	1	1	966
14	0	101	0	599	3	2	2	0	1	1	865
15	0	536	2	164	4	2	2	0	1	1	754
16	0	343	0	357	1	1	1	0	1	1	819
17	0	366	0	334	3	2	2	0	1	1	2033
18	2	250	0	450	2	1	1	0	1	1	1044
19	0	504	0	196	2	1	1	0	1	1	1330
20	0	453	0	247	4	2	2	0	1	1	1380
21	0	532	0	168	3	2	2	0	1	1	1715
22	2	324	0	376	4	2	2	0	1	1	758
23	0	106	1	594	3	2	2	0	1	1	1054
24	0	307	0	393	3	2	0	0	0	0	0
25	2	199	0	501	4	2	1	0	1	0	2582
26	0	470	0	230	1	1	1	0	1	1	799
27	0	189	0	511	1	1	1	0	1	1	576
28	1	83	0	617	3	2	2	0	1	1	767
29	0	485	0	215	2	1	1	0	1	1	870
30	1	179	0	521	3	2	2	0	1	1	701
31	0	261	0	439	4	2	2	0	1	1	1258
32	1	318	1	382	3	2	2	0	1	1	1570
33	1	604	0	96	3	2	2	0	1	1	589
34	2	100	0	600	4	2	2	0	1	1	796
35	2	481	0	219	2	1	1	0	1	1	1579
36	2	435	2	265	4	2	2	0	1	1	903
37	0	203	0	497	1	1	1	0	1	1	817
38	0	601	2	99	3	2	2	0	1	1	1381
39	1	495	0	205	3	2	1	0	1	0	1357
40	2	304	1	396	2	1	1	0	1	1	1802
41	2	363	0	337	4	2	2	0	1	1	633
42	1	490	0	210	1	1	1	0	1	1	1023
43	1	249	0	451	1	1	2	0	1	0	1287
44	0	621	0	79	4	2	2	0	1	1	2022
45	2	553	0	147	2	1	1	0	1	1	733
46	2	619	2	81	2	1	1	0	1	1	970
47	1	580	2	120	1	1	1	0	1	1	704
48	0	471	0	229	1	1	1	0	1	1	1549
49	1	397	0	303	1	1	1	0	1	1	1227
50	0	402	0	298	2	1	1	0	1	1	914
51	2	285	0	415	2	1	1	0	1	1	603
52	0	178	1	522	4	2	2	0	1	1	801
53	2	62	0	638	2	1	1	0	1	1	2509
54	0	187	0	513	3	2	2	0	1	1	1263
55	0	102	0	598	2	1	1	0	1	1	1624
56	1	72	0	628	3	2	2	0	1	1	607
57	2	146	1	554	4	2	2	0	1	1	1122
58	1	348	0	352	1	1	1	0	1	1	754
59	0	134	1	566	2	1	1	0	1	1	1471
60	0	624	2	76	1	1	1	0	1	1	1523
61	0	611	0	89	4	2	2	0	1	1	1338
62	2	497	0	203	4	2	2	0	1	1	1909
63	0	401	0	299	3	2	2	0	1	1	1349
64	2	432	0	268	2	1	1	0	1	1	2876

nb trial with correct rep:60
nb trial with no rep:1
nb trial with incorrect rep:3
dont nb trial with multip rep:0
dont nb trial with FA:0
Average RT:1133
