Subject: fc6
Blockt: 7

N	Cue	D1 	Dis	D2 	Tar	ER	SR	FA	MR	HIT	RT
1	0	317	1	383	2	1	2	0	1	0	1427
2	0	89	0	611	3	2	2	0	1	1	857
3	0	630	2	70	2	1	1	0	1	1	698
4	2	272	0	428	4	2	2	0	1	1	525
5	2	402	0	298	4	2	2	0	1	1	591
6	0	560	0	140	2	1	1	0	1	1	545
7	0	191	0	509	2	1	1	0	1	1	626
8	2	625	0	75	4	2	2	0	2	0	445
9	0	261	0	439	1	1	1	0	1	1	526
10	1	513	2	187	3	2	2	0	1	1	1027
11	1	82	0	618	3	2	2	0	1	1	607
12	0	270	1	430	1	1	1	0	1	1	565
13	2	459	0	241	2	1	2	0	1	0	799
14	2	120	0	580	4	2	2	0	1	1	700
15	1	320	0	380	1	1	1	0	1	1	534
16	0	155	0	545	4	2	2	0	1	1	928
17	0	93	0	607	1	1	1	0	1	1	513
18	0	571	0	129	1	1	1	0	1	1	578
19	1	406	0	294	3	2	2	0	1	1	430
20	2	606	0	94	2	1	1	0	1	1	517
21	1	350	0	350	3	2	2	0	1	1	1005
22	0	470	0	230	2	1	1	0	1	1	609
23	2	67	0	633	4	2	2	0	1	1	639
24	1	295	0	405	3	2	2	0	1	1	339
25	1	627	0	73	1	1	1	0	1	1	465
26	0	155	0	545	3	2	2	0	1	1	672
27	1	376	0	324	3	2	2	0	1	1	405
28	0	448	2	252	3	2	2	0	1	1	667
29	0	435	2	265	4	2	2	0	1	1	493
30	0	639	0	61	3	2	2	0	1	1	404
31	0	239	0	461	4	2	2	0	1	1	499
32	0	154	0	546	2	1	1	0	1	1	566
33	2	392	0	308	2	1	1	0	1	1	617
34	1	520	0	180	1	1	1	0	1	1	491
35	0	397	0	303	4	2	2	0	1	1	411
36	2	269	1	431	2	1	1	0	1	1	651
37	1	306	0	394	1	1	1	0	1	1	698
38	0	194	0	506	1	1	1	0	1	1	441
39	2	417	2	283	4	2	2	0	1	1	422
40	0	147	1	553	3	2	2	0	1	1	453
41	1	582	0	118	1	1	1	0	1	1	705
42	0	471	0	229	2	1	1	0	1	1	401
43	1	372	2	328	1	1	1	0	1	1	508
44	2	190	0	510	2	1	1	0	1	1	595
45	0	394	0	306	4	2	2	0	1	1	395
46	0	560	0	140	3	2	2	0	1	1	805
47	0	97	0	603	2	1	1	0	1	1	672
48	2	633	2	67	2	1	1	0	1	1	562
49	1	254	0	446	1	1	1	0	1	1	479
50	1	553	0	147	3	2	2	0	1	1	477
51	1	90	1	610	1	1	1	0	2	0	358
52	2	645	0	55	4	2	2	0	1	1	449
53	0	256	1	444	4	2	2	0	1	1	477
54	0	311	0	389	3	2	2	0	1	1	511
55	2	192	0	508	2	1	1	0	1	1	499
56	0	418	0	282	3	2	2	0	1	1	498
57	0	96	0	604	4	2	2	0	1	1	624
58	1	297	1	403	3	2	2	0	1	1	421
59	0	379	0	321	1	1	1	0	1	1	696
60	0	578	2	122	1	1	1	0	1	1	650
61	0	400	0	300	1	1	1	0	1	1	512
62	2	60	1	640	4	2	2	0	1	1	425
63	0	412	0	288	4	2	2	0	1	1	701
64	2	217	0	483	2	1	1	0	1	1	488

nb trial with correct rep:60
nb trial with no rep:0
nb trial with incorrect rep:2
dont nb trial with multip rep:2
dont nb trial with FA:0
Average RT:571
