Subject: fc6
Blockt: 8

N	Cue	D1 	Dis	D2 	Tar	ER	SR	FA	MR	HIT	RT
1	0	395	2	305	1	1	1	0	1	1	810
2	0	168	0	532	3	2	2	0	1	1	371
3	0	92	0	608	1	1	1	0	1	1	398
4	1	86	1	614	3	2	2	0	1	1	501
5	2	413	0	287	2	1	1	0	1	1	462
6	0	373	0	327	1	1	1	0	1	1	595
7	0	644	0	56	4	2	2	0	1	1	463
8	1	128	0	572	1	1	1	0	1	1	685
9	0	260	0	440	4	2	2	0	1	1	438
10	0	640	0	60	3	2	2	0	1	1	440
11	2	440	2	260	4	2	2	0	1	1	581
12	0	85	0	615	4	2	2	0	1	1	505
13	2	550	0	150	2	1	1	0	1	1	715
14	2	97	0	603	2	1	1	0	1	1	409
15	2	137	0	563	4	2	2	0	1	1	432
16	1	419	0	281	3	2	2	0	1	1	739
17	2	468	0	232	2	1	1	0	1	1	677
18	0	594	2	106	2	1	1	0	1	1	567
19	2	102	0	598	2	1	1	0	1	1	528
20	1	175	0	525	3	2	2	0	1	1	581
21	2	386	0	314	4	2	2	0	1	1	501
22	0	637	2	63	3	2	2	0	1	1	771
23	1	618	0	82	1	1	1	0	1	1	532
24	0	267	0	433	3	2	2	0	1	1	620
25	0	218	0	482	2	1	1	0	1	1	656
26	0	603	0	97	3	2	2	0	1	1	475
27	1	622	2	78	1	1	1	0	1	1	653
28	0	339	0	361	1	1	1	0	1	1	774
29	0	583	0	117	2	1	1	0	1	1	472
30	1	256	0	444	3	2	2	0	1	1	504
31	2	372	2	328	2	1	1	0	1	1	584
32	0	229	1	471	4	2	2	0	1	1	454
33	0	228	0	472	2	1	1	0	1	1	653
34	1	617	0	83	3	2	2	0	1	1	428
35	1	313	0	387	1	1	1	0	1	1	466
36	1	179	1	521	1	1	1	0	1	1	677
37	2	346	0	354	2	1	1	0	1	1	588
38	0	392	0	308	1	1	1	0	1	1	503
39	0	423	0	277	4	2	2	0	1	1	422
40	1	155	0	545	1	1	1	0	1	1	444
41	2	82	0	618	4	2	2	0	1	1	655
42	0	189	1	511	3	2	2	0	1	1	445
43	0	326	1	374	2	1	1	0	1	1	512
44	2	156	0	544	4	2	2	0	1	1	665
45	0	157	1	543	1	1	1	0	1	1	539
46	0	356	0	344	3	2	2	0	1	1	634
47	2	253	1	447	2	1	1	0	1	1	544
48	0	544	0	156	1	1	1	0	1	1	669
49	0	585	0	115	2	1	1	0	1	1	502
50	0	163	0	537	1	1	1	0	1	1	487
51	2	647	0	53	4	2	2	0	1	1	405
52	1	179	0	521	3	2	2	0	1	1	613
53	0	287	0	413	4	2	2	0	1	1	429
54	2	516	0	184	4	2	2	0	1	1	379
55	1	536	0	164	1	1	1	0	1	1	541
56	0	541	0	159	4	2	2	0	1	1	486
57	2	269	1	431	4	2	2	0	1	1	480
58	0	302	0	398	2	1	1	0	1	1	688
59	1	575	0	125	3	2	2	0	1	1	396
60	1	536	0	164	1	1	1	0	1	1	620
61	0	459	0	241	2	1	1	0	1	1	686
62	0	442	2	258	4	2	2	0	1	1	684
63	1	390	2	310	3	2	2	0	1	1	529
64	0	155	0	545	3	2	2	0	1	1	582

nb trial with correct rep:64
nb trial with no rep:0
nb trial with incorrect rep:0
dont nb trial with multip rep:0
dont nb trial with FA:0
Average RT:550
