Subject: fc2
Blockt: 4

N	Cue	D1 	Dis	D2 	Tar	ER	SR	FA	MR	HIT	RT
1	0	357	0	343	1	1	1	0	1	1	904
2	1	386	2	314	3	2	2	0	1	1	706
3	1	241	0	459	1	1	1	0	1	1	431
4	2	311	0	389	4	2	2	0	1	1	445
5	0	624	0	76	3	2	2	0	1	1	650
6	0	306	0	394	2	1	1	0	1	1	1172
7	2	262	0	438	2	1	1	0	1	1	932
8	2	345	1	355	2	1	1	0	1	1	522
9	0	518	2	182	1	1	2	0	1	0	28
10	1	82	0	618	1	1	1	0	1	1	1017
11	0	281	0	419	2	1	1	0	1	1	844
12	0	610	0	90	4	2	2	0	1	1	418
13	0	208	0	492	2	1	1	0	1	1	695
14	0	391	2	309	3	2	2	0	1	1	946
15	0	370	0	330	4	2	2	0	1	1	457
16	1	144	1	556	3	2	2	0	1	1	581
17	0	171	0	529	4	2	2	0	1	1	500
18	1	408	0	292	1	1	1	0	1	1	444
19	0	608	0	92	2	1	2	0	1	0	569
20	1	531	0	169	3	2	2	0	1	1	756
21	2	480	0	220	2	1	1	0	1	1	756
22	1	591	0	109	1	1	1	0	1	1	695
23	1	244	0	456	3	2	2	0	1	1	717
24	0	621	2	79	4	2	2	0	1	1	844
25	0	103	0	597	1	1	1	0	1	1	696
26	2	316	0	384	2	1	1	0	1	1	753
27	1	458	0	242	1	1	1	0	1	1	769
28	2	258	0	442	4	2	2	0	1	1	715
29	2	604	2	96	4	2	2	0	1	1	516
30	1	184	0	516	3	2	2	0	1	1	1015
31	0	158	0	542	3	2	2	0	1	1	591
32	0	196	0	504	1	1	1	0	1	1	509
33	0	240	1	460	2	1	1	0	1	1	832
34	0	98	0	602	4	2	2	0	1	1	669
35	0	120	1	580	3	2	2	0	1	1	713
36	2	343	0	357	4	2	2	0	1	1	595
37	2	452	2	248	2	1	1	0	1	1	709
38	0	178	0	522	3	2	2	0	1	1	1273
39	2	450	0	250	2	1	1	0	1	1	637
40	2	374	0	326	4	2	2	0	1	1	564
41	0	594	0	106	2	1	1	0	1	1	518
42	1	630	2	70	1	1	2	0	1	0	1055
43	2	327	0	373	2	1	1	0	1	1	825
44	0	559	0	141	1	1	2	0	1	0	833
45	0	263	1	437	1	1	1	0	1	1	1251
46	0	601	0	99	3	2	2	0	1	1	602
47	0	172	1	528	4	2	2	0	1	1	526
48	0	160	0	540	4	2	2	0	1	1	550
49	2	448	0	252	4	2	2	0	1	1	429
50	2	222	1	478	4	2	2	0	1	1	462
51	0	494	2	206	2	1	1	0	1	1	665
52	0	225	0	475	3	2	2	0	1	1	924
53	0	90	0	610	1	1	1	0	1	1	744
54	1	185	0	515	1	1	1	0	1	1	599
55	1	66	1	634	1	1	1	0	1	1	501
56	2	454	0	246	4	2	2	0	1	1	448
57	0	613	0	87	1	1	2	0	1	0	1196
58	0	514	0	186	4	2	2	0	1	1	609
59	1	262	0	438	3	2	2	0	1	1	582
60	1	585	0	115	3	2	2	0	1	1	498
61	0	451	0	249	3	2	2	0	1	1	449
62	0	407	0	293	2	1	1	0	1	1	624
63	1	384	0	316	3	2	2	0	1	1	637
64	2	590	0	110	2	1	1	0	1	1	517

nb trial with correct rep:59
nb trial with no rep:0
nb trial with incorrect rep:5
dont nb trial with multip rep:0
dont nb trial with FA:0
Average RT:677
