Subject: berpa
Blockt: 7

N	Cue	D1 	Dis	D2 	Tar	ER	SR	FA	MR	HIT	RT
1	0	317	1	383	2	1	1	0	1	1	476
2	0	89	0	611	3	2	2	0	1	1	411
3	0	630	2	70	2	1	1	0	1	1	357
4	2	272	0	428	4	2	2	0	1	1	415
5	2	402	0	298	4	2	2	0	1	1	581
6	0	560	0	140	2	1	1	0	1	1	528
7	0	191	0	509	2	1	1	0	1	1	615
8	2	625	0	75	4	2	2	0	1	1	546
9	0	261	0	439	1	1	1	0	1	1	721
10	1	513	2	187	3	2	2	0	1	1	862
11	1	82	0	618	3	2	2	0	1	1	542
12	0	270	1	430	1	1	1	0	1	1	510
13	2	459	0	241	2	1	1	0	1	1	922
14	2	120	0	580	4	2	1	0	1	0	419
15	1	320	0	380	1	1	1	0	1	1	1121
16	0	155	0	545	4	2	2	0	1	1	912
17	0	93	0	607	1	1	1	0	1	1	1027
18	0	571	0	129	1	1	1	0	1	1	500
19	1	406	0	294	3	2	2	0	1	1	537
20	2	606	0	94	2	1	1	0	1	1	917
21	1	350	0	350	3	2	2	0	1	1	785
22	0	470	0	230	2	1	1	0	1	1	612
23	2	67	0	633	4	2	2	0	1	1	470
24	1	295	0	405	3	2	2	0	2	0	763
25	1	627	0	73	1	1	1	0	1	1	858
26	0	155	0	545	3	2	2	0	1	1	481
27	1	376	0	324	3	2	2	0	1	1	850
28	0	448	2	252	3	2	2	0	1	1	536
29	0	435	2	265	4	2	2	0	1	1	941
30	0	639	0	61	3	2	2	0	1	1	508
31	0	239	0	461	4	2	2	0	1	1	491
32	0	154	0	546	2	1	1	0	1	1	689
33	2	392	0	308	2	1	1	0	1	1	764
34	1	520	0	180	1	1	1	0	1	1	372
35	0	397	0	303	4	2	2	0	1	1	641
36	2	269	1	431	2	1	1	0	1	1	378
37	1	306	0	394	1	1	1	0	1	1	637
38	0	194	0	506	1	1	1	0	1	1	531
39	2	417	2	283	4	2	2	0	1	1	585
40	0	147	1	553	3	2	2	0	1	1	586
41	1	582	0	118	1	1	1	0	1	1	770
42	0	471	0	229	2	1	1	0	1	1	682
43	1	372	2	328	1	1	1	0	1	1	540
44	2	190	0	510	2	1	1	0	1	1	576
45	0	394	0	306	4	2	2	0	1	1	857
46	0	560	0	140	3	2	2	0	1	1	427
47	0	97	0	603	2	1	1	0	1	1	466
48	2	633	2	67	2	1	1	0	1	1	467
49	1	254	0	446	1	1	1	0	1	1	522
50	1	553	0	147	3	2	2	0	1	1	587
51	1	90	1	610	1	1	1	0	1	1	467
52	2	645	0	55	4	2	2	0	2	0	1278
53	0	256	1	444	4	2	2	0	2	0	590
54	0	311	0	389	3	2	2	0	1	1	819
55	2	192	0	508	2	1	1	0	1	1	447
56	0	418	0	282	3	2	2	0	1	1	413
57	0	96	0	604	4	2	2	0	1	1	658
58	1	297	1	403	3	2	2	0	1	1	355
59	0	379	0	321	1	1	1	0	1	1	514
60	0	578	2	122	1	1	1	0	1	1	916
61	0	400	0	300	1	1	1	0	1	1	490
62	2	60	1	640	4	2	2	0	1	1	650
63	0	412	0	288	4	2	2	0	1	1	452
64	2	217	0	483	2	1	1	0	1	1	475

nb trial with correct rep:60
nb trial with no rep:0
nb trial with incorrect rep:1
dont nb trial with multip rep:3
dont nb trial with FA:0
Average RT:612
