Subject: cheal
Blockt: 1

N	Cue	D1 	Dis	D2 	Tar	ER	SR	FA	MR	HIT	RT
1	2	69	0	631	2	1	1	0	1	1	306
2	0	80	0	620	2	1	1	0	1	1	411
3	1	138	1	562	3	2	2	0	1	1	361
4	0	253	0	447	1	1	1	0	1	1	294
5	1	572	0	128	1	1	1	0	1	1	381
6	2	292	1	408	2	1	1	0	1	1	368
7	0	115	0	585	2	1	1	0	1	1	280
8	0	539	2	161	4	2	2	0	1	1	358
9	0	296	1	404	2	1	1	0	1	1	339
10	0	332	0	368	1	1	1	0	1	1	290
11	0	600	0	100	2	1	1	0	1	1	376
12	0	387	0	313	4	2	2	0	1	1	299
13	1	299	1	401	1	1	1	0	1	1	314
14	2	319	0	381	4	2	2	0	1	1	283
15	2	85	0	615	2	1	1	0	1	1	311
16	0	480	0	220	3	2	2	0	1	1	401
17	2	519	0	181	2	1	1	0	1	1	392
18	0	606	0	94	2	1	1	0	1	1	419
19	0	546	0	154	3	2	2	0	1	1	338
20	1	504	0	196	1	1	1	0	1	1	274
21	0	452	2	248	1	1	1	0	1	1	459
22	2	355	0	345	4	2	2	0	1	1	265
23	0	418	2	282	3	2	2	0	1	1	364
24	0	530	0	170	3	2	2	0	1	1	397
25	1	561	0	139	3	2	2	0	1	1	421
26	1	174	0	526	3	2	2	0	1	1	538
27	0	496	0	204	1	1	1	0	1	1	362
28	0	646	0	54	4	2	2	0	1	1	289
29	2	277	1	423	4	2	2	0	1	1	313
30	2	643	0	57	4	2	2	0	1	1	390
31	2	452	0	248	2	1	1	0	1	1	382
32	1	259	0	441	1	1	1	0	1	1	363
33	0	149	1	551	1	1	1	0	1	1	405
34	2	516	2	184	2	1	1	0	1	1	487
35	0	265	0	435	4	2	2	0	1	1	298
36	0	102	0	598	3	2	2	0	1	1	425
37	0	476	2	224	2	1	1	0	1	1	439
38	2	540	0	160	2	1	1	0	1	1	453
39	0	612	0	88	1	1	1	0	1	1	403
40	2	146	0	554	4	2	2	0	1	1	312
41	1	117	0	583	1	1	1	0	1	1	379
42	1	404	0	296	1	1	1	0	1	1	348
43	0	117	0	583	1	1	1	0	1	1	375
44	0	461	0	239	4	2	2	0	1	1	299
45	1	323	0	377	1	1	1	0	1	1	292
46	0	95	0	605	3	2	2	0	1	1	388
47	0	326	1	374	4	2	2	0	1	1	299
48	1	309	0	391	3	2	2	0	1	1	409
49	0	401	0	299	2	1	1	0	1	1	358
50	0	121	0	579	4	2	2	0	1	1	301
51	1	575	0	125	3	2	2	0	1	1	369
52	1	497	2	203	1	1	1	0	1	1	328
53	0	213	0	487	3	2	2	0	1	1	344
54	2	306	0	394	2	1	1	0	1	1	408
55	0	63	1	637	3	2	2	0	1	1	337
56	1	364	2	336	3	2	2	0	1	1	386
57	0	255	0	445	2	1	1	0	1	1	309
58	2	72	0	628	4	2	2	0	1	1	247
59	0	342	0	358	4	2	2	0	1	1	340
60	2	439	2	261	4	2	2	0	1	1	285
61	1	150	0	550	3	2	2	0	1	1	471
62	0	555	0	145	1	1	1	0	2	0	409
63	1	383	0	317	3	2	2	0	1	1	340
64	2	388	0	312	4	2	2	0	1	1	273

nb trial with correct rep:63
nb trial with no rep:0
nb trial with incorrect rep:0
dont nb trial with multip rep:1
dont nb trial with FA:0
Average RT:356
