Subject: cheal
Blockt: 7

N	Cue	D1 	Dis	D2 	Tar	ER	SR	FA	MR	HIT	RT
1	0	317	1	383	2	1	1	0	1	1	294
2	0	89	0	611	3	2	2	0	1	1	288
3	0	630	2	70	2	1	1	0	1	1	350
4	2	272	0	428	4	2	2	0	1	1	340
5	2	402	0	298	4	2	2	0	1	1	291
6	0	560	0	140	2	1	1	0	1	1	295
7	0	191	0	509	2	1	1	0	1	1	425
8	2	625	0	75	4	2	2	0	1	1	279
9	0	261	0	439	1	1	1	0	1	1	337
10	1	513	2	187	3	2	2	0	1	1	334
11	1	82	0	618	3	2	2	0	1	1	339
12	0	270	1	430	1	1	1	0	1	1	313
13	2	459	0	241	2	1	1	0	1	1	311
14	2	120	0	580	4	2	2	0	1	1	373
15	1	320	0	380	1	1	1	0	1	1	430
16	0	155	0	545	4	2	2	0	1	1	296
17	0	93	0	607	1	1	1	0	1	1	360
18	0	571	0	129	1	1	1	0	1	1	400
19	1	406	0	294	3	2	2	0	1	1	288
20	2	606	0	94	2	1	1	0	1	1	306
21	1	350	0	350	3	2	2	0	1	1	270
22	0	470	0	230	2	1	1	0	1	1	312
23	2	67	0	633	4	2	2	0	1	1	310
24	1	295	0	405	3	2	2	0	1	1	280
25	1	627	0	73	1	1	1	0	1	1	383
26	0	155	0	545	3	2	2	0	1	1	315
27	1	376	0	324	3	2	2	0	1	1	285
28	0	448	2	252	3	2	2	0	1	1	377
29	0	435	2	265	4	2	2	0	1	1	349
30	0	639	0	61	3	2	2	0	1	1	419
31	0	239	0	461	4	2	2	0	1	1	355
32	0	154	0	546	2	1	1	0	1	1	314
33	2	392	0	308	2	1	1	0	1	1	376
34	1	520	0	180	1	1	1	0	1	1	423
35	0	397	0	303	4	2	2	0	1	1	305
36	2	269	1	431	2	1	1	0	1	1	304
37	1	306	0	394	1	1	1	0	1	1	358
38	0	194	0	506	1	1	1	0	1	1	353
39	2	417	2	283	4	2	2	0	1	1	292
40	0	147	1	553	3	2	2	0	1	1	338
41	1	582	0	118	1	1	1	0	2	0	308
42	0	471	0	229	2	1	1	0	1	1	411
43	1	372	2	328	1	1	1	0	1	1	402
44	2	190	0	510	2	1	1	0	1	1	378
45	0	394	0	306	4	2	2	0	1	1	289
46	0	560	0	140	3	2	2	0	1	1	391
47	0	97	0	603	2	1	1	0	1	1	388
48	2	633	2	67	2	1	1	0	1	1	457
49	1	254	0	446	1	1	1	0	1	1	522
50	1	553	0	147	3	2	2	0	1	1	349
51	1	90	1	610	1	1	1	0	1	1	348
52	2	645	0	55	4	2	2	0	1	1	291
53	0	256	1	444	4	2	2	0	1	1	356
54	0	311	0	389	3	2	2	0	1	1	340
55	2	192	0	508	2	1	1	0	1	1	348
56	0	418	0	282	3	2	2	0	1	1	328
57	0	96	0	604	4	2	2	0	1	1	334
58	1	297	1	403	3	2	2	0	1	1	309
59	0	379	0	321	1	1	1	0	1	1	352
60	0	578	2	122	1	1	1	0	1	1	460
61	0	400	0	300	1	1	1	0	1	1	468
62	2	60	1	640	4	2	2	0	1	1	257
63	0	412	0	288	4	2	2	0	1	1	334
64	2	217	0	483	2	1	1	0	1	1	419

nb trial with correct rep:63
nb trial with no rep:0
nb trial with incorrect rep:0
dont nb trial with multip rep:1
dont nb trial with FA:0
Average RT:347
