Subject: colcl
Blockt: 1

N	Cue	D1 	Dis	D2 	Tar	ER	SR	FA	MR	HIT	RT
1	2	69	0	631	2	1	1	0	1	1	762
2	0	80	0	620	2	1	1	0	1	1	586
3	1	138	1	562	3	2	2	0	1	1	615
4	0	253	0	447	1	1	1	0	1	1	969
5	1	572	0	128	1	1	1	0	1	1	620
6	2	292	1	408	2	1	1	0	1	1	594
7	0	115	0	585	2	1	1	0	1	1	894
8	0	539	2	161	4	2	2	0	1	1	703
9	0	296	1	404	2	1	1	0	1	1	700
10	0	332	0	368	1	1	1	0	1	1	1067
11	0	600	0	100	2	1	1	0	1	1	677
12	0	387	0	313	4	2	2	0	1	1	624
13	1	299	1	401	1	1	1	0	1	1	697
14	2	319	0	381	4	2	2	0	1	1	571
15	2	85	0	615	2	1	1	0	1	1	796
16	0	480	0	220	3	2	2	0	1	1	1002
17	2	519	0	181	2	1	1	0	1	1	1005
18	0	606	0	94	2	1	1	0	1	1	636
19	0	546	0	154	3	2	2	0	1	1	625
20	1	504	0	196	1	1	1	0	1	1	808
21	0	452	2	248	1	1	1	0	1	1	729
22	2	355	0	345	4	2	2	0	1	1	690
23	0	418	2	282	3	2	2	0	1	1	819
24	0	530	0	170	3	2	2	0	1	1	650
25	1	561	0	139	3	2	2	0	1	1	578
26	1	174	0	526	3	2	2	0	1	1	686
27	0	496	0	204	1	1	1	0	1	1	641
28	0	646	0	54	4	2	2	0	1	1	590
29	2	277	1	423	4	2	2	0	1	1	569
30	2	643	0	57	4	2	2	0	1	1	629
31	2	452	0	248	2	1	1	0	1	1	741
32	1	259	0	441	1	1	1	0	1	1	1337
33	0	149	1	551	1	1	1	0	1	1	565
34	2	516	2	184	2	1	1	0	1	1	630
35	0	265	0	435	4	2	2	0	1	1	888
36	0	102	0	598	3	2	2	0	1	1	684
37	0	476	2	224	2	1	1	0	1	1	820
38	2	540	0	160	2	1	1	0	1	1	759
39	0	612	0	88	1	1	1	0	1	1	662
40	2	146	0	554	4	2	2	0	1	1	553
41	1	117	0	583	1	1	1	0	1	1	666
42	1	404	0	296	1	1	1	0	1	1	1282
43	0	117	0	583	1	1	1	0	1	1	1037
44	0	461	0	239	4	2	2	0	1	1	665
45	1	323	0	377	1	1	1	0	1	1	1269
46	0	95	0	605	3	2	2	0	1	1	702
47	0	326	1	374	4	2	2	0	1	1	548
48	1	309	0	391	3	2	2	0	1	1	659
49	0	401	0	299	2	1	1	0	1	1	786
50	0	121	0	579	4	2	2	0	1	1	816
51	1	575	0	125	3	2	2	0	1	1	682
52	1	497	2	203	1	1	1	0	1	1	820
53	0	213	0	487	3	2	2	0	1	1	648
54	2	306	0	394	2	1	1	0	1	1	625
55	0	63	1	637	3	2	2	0	1	1	731
56	1	364	2	336	3	2	2	0	1	1	612
57	0	255	0	445	2	1	1	0	1	1	797
58	2	72	0	628	4	2	2	0	1	1	734
59	0	342	0	358	4	2	2	0	1	1	545
60	2	439	2	261	4	2	2	0	1	1	970
61	1	150	0	550	3	2	2	0	1	1	735
62	0	555	0	145	1	1	1	0	1	1	776
63	1	383	0	317	3	2	2	0	1	1	783
64	2	388	0	312	4	2	2	0	1	1	701

nb trial with correct rep:64
nb trial with no rep:0
nb trial with incorrect rep:0
dont nb trial with multip rep:0
dont nb trial with FA:0
Average RT:746
