Subject: mirma
Blockt: 5

N	Cue	D1 	Dis	D2 	Tar	ER	SR	FA	MR	HIT	RT
1	0	110	0	590	2	1	1	0	1	1	1109
2	1	439	0	261	1	1	1	0	1	1	737
3	1	512	2	188	3	2	2	0	5	0	754
4	1	243	0	457	1	1	1	0	1	1	701
5	1	480	0	220	3	2	1	0	1	0	1069
6	0	116	0	584	4	2	1	0	1	0	886
7	0	77	1	623	1	1	1	0	1	1	1050
8	0	562	2	138	2	1	1	0	1	1	1353
9	0	374	0	326	1	1	1	0	1	1	572
10	0	298	0	402	2	1	1	0	1	1	613
11	2	465	0	235	4	2	2	0	1	1	1025
12	0	314	0	386	4	2	2	0	1	1	601
13	1	158	1	542	1	1	1	0	1	1	724
14	0	101	0	599	3	2	2	0	1	1	877
15	0	536	2	164	4	2	2	0	1	1	2210
16	0	343	0	357	1	1	1	0	1	1	629
17	0	366	0	334	3	2	2	0	2	0	1008
18	2	250	0	450	2	1	1	0	1	1	1930
19	0	504	0	196	2	1	1	0	1	1	552
20	0	453	0	247	4	2	2	0	1	1	684
21	0	532	0	168	3	2	2	0	1	1	736
22	2	324	0	376	4	2	2	0	1	1	637
23	0	106	1	594	3	2	2	0	1	1	585
24	0	307	0	393	3	2	2	0	1	1	578
25	2	199	0	501	4	2	2	0	1	1	602
26	0	470	0	230	1	1	1	0	1	1	530
27	0	189	0	511	1	1	1	0	1	1	444
28	1	83	0	617	3	2	2	0	1	1	771
29	0	485	0	215	2	1	1	0	1	1	619
30	1	179	0	521	3	2	2	0	1	1	673
31	0	261	0	439	4	2	2	0	2	0	750
32	1	318	1	382	3	2	2	0	1	1	704
33	1	604	0	96	3	2	2	0	1	1	680
34	2	100	0	600	4	2	2	0	1	1	850
35	2	481	0	219	2	1	1	0	1	1	536
36	2	435	2	265	4	2	2	0	1	1	943
37	0	203	0	497	1	1	1	0	1	1	724
38	0	601	2	99	3	2	2	0	1	1	1056
39	1	495	0	205	3	2	2	0	1	1	713
40	2	304	1	396	2	1	1	0	1	1	849
41	2	363	0	337	4	2	1	0	1	0	1496
42	1	490	0	210	1	1	2	0	1	0	1182
43	1	249	0	451	1	1	2	0	1	0	576
44	0	621	0	79	4	2	1	0	1	0	696
45	2	553	0	147	2	1	2	0	1	0	1333
46	2	619	2	81	2	1	2	0	1	0	799
47	1	580	2	120	1	1	2	0	1	0	889
48	0	471	0	229	1	1	2	0	1	0	704
49	1	397	0	303	1	1	2	0	1	0	448
50	0	402	0	298	2	1	2	0	1	0	809
51	2	285	0	415	2	1	2	0	1	0	541
52	0	178	1	522	4	2	1	0	1	0	761
53	2	62	0	638	2	1	2	0	1	0	833
54	0	187	0	513	3	2	1	0	1	0	1274
55	0	102	0	598	2	1	2	0	1	0	931
56	1	72	0	628	3	2	1	0	1	0	1010
57	2	146	1	554	4	2	1	0	1	0	1099
58	1	348	0	352	1	1	2	0	1	0	614
59	0	134	1	566	2	1	1	0	1	1	1316
60	0	624	2	76	1	1	1	0	1	1	899
61	0	611	0	89	4	2	2	0	1	1	734
62	2	497	0	203	4	2	2	0	1	1	821
63	0	401	0	299	3	2	2	0	1	1	646
64	2	432	0	268	2	1	1	0	1	1	748

nb trial with correct rep:41
nb trial with no rep:0
nb trial with incorrect rep:20
dont nb trial with multip rep:3
dont nb trial with FA:0
Average RT:823
