Subject: amaya
Blockt: 8

N	Cue	D1 	Dis	D2 	Tar	ER	SR	FA	MR	HIT	RT
1	0	395	2	305	1	1	1	0	1	1	694
2	0	168	0	532	3	2	2	0	1	1	642
3	0	92	0	608	1	1	1	0	1	1	508
4	1	86	1	614	3	2	2	0	1	1	422
5	2	413	0	287	2	1	1	0	1	1	382
6	0	373	0	327	1	1	1	0	1	1	607
7	0	644	0	56	4	2	2	0	1	1	501
8	1	128	0	572	1	1	1	0	1	1	556
9	0	260	0	440	4	2	2	0	1	1	698
10	0	640	0	60	3	2	2	0	1	1	487
11	2	440	2	260	4	2	2	0	1	1	988
12	0	85	0	615	4	2	2	0	1	1	639
13	2	550	0	150	2	1	1	0	1	1	583
14	2	97	0	603	2	1	1	0	1	1	582
15	2	137	0	563	4	2	2	0	1	1	647
16	1	419	0	281	3	2	2	0	1	1	1395
17	2	468	0	232	2	1	1	0	1	1	680
18	0	594	2	106	2	1	1	0	1	1	810
19	2	102	0	598	2	1	1	0	1	1	552
20	1	175	0	525	3	2	2	0	1	1	918
21	2	386	0	314	4	2	2	0	1	1	669
22	0	637	2	63	3	2	2	0	1	1	1201
23	1	618	0	82	1	1	1	0	1	1	472
24	0	267	0	433	3	2	2	0	1	1	885
25	0	218	0	482	2	1	1	0	1	1	766
26	0	603	0	97	3	2	2	0	1	1	775
27	1	622	2	78	1	1	1	0	1	1	528
28	0	339	0	361	1	1	1	0	1	1	701
29	0	583	0	117	2	1	1	0	1	1	675
30	1	256	0	444	3	2	2	0	1	1	1629
31	2	372	2	328	2	1	1	0	1	1	444
32	0	229	1	471	4	2	2	0	1	1	621
33	0	228	0	472	2	1	1	0	1	1	448
34	1	617	0	83	3	2	2	0	1	1	518
35	1	313	0	387	1	1	1	0	1	1	794
36	1	179	1	521	1	1	1	0	1	1	521
37	2	346	0	354	2	1	1	0	2	0	764
38	0	392	0	308	1	1	1	0	1	1	508
39	0	423	0	277	4	2	2	0	1	1	489
40	1	155	0	545	1	1	1	0	1	1	632
41	2	82	0	618	4	2	2	0	1	1	663
42	0	189	1	511	3	2	2	0	1	1	867
43	0	326	1	374	2	1	1	0	1	1	825
44	2	156	0	544	4	2	2	0	1	1	1153
45	0	157	1	543	1	1	1	0	1	1	346
46	0	356	0	344	3	2	2	0	1	1	1159
47	2	253	1	447	2	1	1	0	1	1	494
48	0	544	0	156	1	1	1	0	1	1	844
49	0	585	0	115	2	1	1	0	1	1	1702
50	0	163	0	537	1	1	1	0	1	1	672
51	2	647	0	53	4	2	2	0	1	1	626
52	1	179	0	521	3	2	1	0	1	0	1012
53	0	287	0	413	4	2	2	0	1	1	642
54	2	516	0	184	4	2	2	0	1	1	731
55	1	536	0	164	1	1	1	0	1	1	1110
56	0	541	0	159	4	2	2	0	1	1	1372
57	2	269	1	431	4	2	2	0	1	1	1150
58	0	302	0	398	2	1	1	0	1	1	741
59	1	575	0	125	3	2	2	0	1	1	826
60	1	536	0	164	1	1	1	0	1	1	1468
61	0	459	0	241	2	1	1	0	1	1	654
62	0	442	2	258	4	2	2	0	1	1	838
63	1	390	2	310	3	2	2	0	1	1	1173
64	0	155	0	545	3	2	2	0	1	1	1726

nb trial with correct rep:62
nb trial with no rep:0
nb trial with incorrect rep:1
dont nb trial with multip rep:1
dont nb trial with FA:0
Average RT:779
