Subject: amaya
Blockt: 9

N	Cue	D1 	Dis	D2 	Tar	ER	SR	FA	MR	HIT	RT
1	2	618	0	82	4	2	2	0	1	1	1092
2	2	546	2	154	2	1	1	0	1	1	517
3	0	287	1	413	2	1	1	0	1	1	476
4	2	375	0	325	4	2	2	0	1	1	596
5	0	617	2	83	2	1	1	0	1	1	485
6	0	554	0	146	4	2	2	0	1	1	936
7	0	318	1	382	3	2	2	0	1	1	785
8	1	451	0	249	3	2	2	0	1	1	696
9	0	236	0	464	3	2	2	0	1	1	818
10	0	594	0	106	2	1	1	0	1	1	720
11	1	153	0	547	1	1	1	0	1	1	1258
12	0	121	0	579	1	1	1	0	1	1	563
13	0	614	0	86	3	2	2	0	1	1	658
14	0	242	0	458	1	1	1	0	1	1	944
15	0	449	0	251	3	2	2	0	1	1	805
16	2	261	1	439	4	2	2	0	1	1	1181
17	0	345	1	355	4	2	2	0	1	1	723
18	2	406	0	294	2	1	1	0	1	1	624
19	0	105	0	595	4	2	2	0	1	1	678
20	1	413	0	287	1	1	1	0	1	1	826
21	0	390	2	310	4	2	2	0	1	1	1091
22	1	622	0	78	3	2	2	0	1	1	567
23	1	637	2	63	1	1	1	0	1	1	530
24	1	240	0	460	3	2	2	0	1	1	936
25	0	196	0	504	2	1	1	0	1	1	548
26	1	110	1	590	1	1	1	0	2	0	537
27	1	551	0	149	1	1	1	0	1	1	598
28	1	68	0	632	3	2	2	0	1	1	673
29	2	216	0	484	4	2	2	0	1	1	611
30	0	551	0	149	4	2	2	0	1	1	571
31	1	436	0	264	1	1	1	0	1	1	510
32	2	361	0	339	2	1	1	0	1	1	958
33	0	462	0	238	2	1	1	0	1	1	528
34	1	93	1	607	3	2	2	0	1	1	510
35	1	102	0	598	1	1	1	0	1	1	934
36	2	57	0	643	4	2	2	0	1	1	1040
37	0	117	0	583	4	2	2	0	1	1	922
38	1	461	0	239	3	2	2	0	1	1	668
39	2	527	0	173	4	2	2	0	1	1	583
40	2	192	0	508	2	1	1	0	1	1	1085
41	0	284	0	416	1	1	1	0	1	1	624
42	0	281	0	419	2	1	1	0	1	1	426
43	0	412	0	288	3	2	2	0	1	1	629
44	0	383	0	317	1	1	1	0	1	1	963
45	0	172	0	528	4	2	2	0	1	1	735
46	0	258	0	442	3	2	2	0	1	1	738
47	0	460	2	240	3	2	2	0	1	1	676
48	0	300	0	400	3	2	2	0	1	1	924
49	0	524	0	176	1	1	1	0	1	1	908
50	1	192	0	508	3	2	1	0	1	0	1007
51	2	58	0	642	4	2	2	0	1	1	806
52	2	349	0	351	2	1	1	0	1	1	547
53	2	372	0	328	2	1	1	0	1	1	1291
54	0	358	0	342	2	1	1	0	1	1	589
55	0	378	0	322	1	1	1	0	1	1	468
56	2	368	2	332	4	2	2	0	1	1	614
57	0	290	1	410	1	1	1	0	1	1	487
58	2	225	0	475	2	1	1	0	1	1	558
59	1	646	2	54	3	2	2	0	1	1	744
60	0	406	2	294	1	1	1	0	1	1	554
61	0	252	0	448	2	1	1	0	1	1	920
62	1	195	0	505	1	1	1	0	1	1	727
63	0	510	0	190	4	2	2	0	1	1	868
64	2	291	1	409	2	1	1	0	1	1	1071

nb trial with correct rep:62
nb trial with no rep:0
nb trial with incorrect rep:1
dont nb trial with multip rep:1
dont nb trial with FA:0
Average RT:743
