Subject: delsa
Blockt: 2

N	Cue	D1 	Dis	D2 	Tar	ER	SR	FA	MR	HIT	RT
1	1	73	0	627	3	2	2	0	1	1	1094
2	1	629	0	71	1	1	1	0	1	1	579
3	0	576	0	124	1	1	1	0	1	1	741
4	0	429	2	271	4	2	2	0	1	1	766
5	0	444	0	256	4	2	2	0	1	1	476
6	0	547	2	153	1	1	2	0	1	0	1724
7	2	323	0	377	4	2	2	0	1	1	921
8	0	233	1	467	1	1	0	0	0	0	0
9	0	478	0	222	1	1	1	1	1	1	1650
10	0	520	0	180	3	2	2	0	1	1	1379
11	1	437	2	263	3	2	2	0	1	1	992
12	2	291	1	409	4	2	2	0	1	1	584
13	2	402	0	298	2	1	1	0	1	1	619
14	0	139	0	561	4	2	2	0	1	1	681
15	0	303	0	397	3	2	2	0	1	1	933
16	1	153	0	547	1	1	1	0	1	1	547
17	0	632	2	68	2	1	2	0	1	0	1729
18	2	110	1	590	2	1	1	0	1	1	666
19	1	212	0	488	3	2	2	0	1	1	1262
20	1	451	0	249	3	2	2	0	1	1	404
21	0	463	0	237	3	2	2	0	1	1	391
22	0	198	0	502	2	1	1	0	1	1	604
23	2	95	0	605	2	1	1	0	1	1	409
24	0	119	1	581	2	1	1	0	1	1	589
25	0	343	0	357	3	2	2	0	2	0	530
26	0	267	0	433	1	1	1	0	1	1	612
27	2	466	0	234	4	2	2	0	1	1	725
28	0	77	0	623	4	2	2	0	1	1	446
29	2	442	0	258	4	2	2	0	1	1	310
30	0	484	0	216	4	2	2	0	1	1	364
31	2	562	0	138	4	2	2	0	1	1	338
32	1	61	1	639	3	2	2	0	1	1	1038
33	1	384	0	316	3	2	2	0	1	1	493
34	0	189	1	511	4	2	2	0	1	1	359
35	2	563	0	137	2	1	1	0	1	1	621
36	2	231	0	469	4	2	2	0	1	1	567
37	0	296	0	404	4	2	2	0	1	1	603
38	1	499	0	201	1	1	1	0	1	1	803
39	1	229	0	471	3	2	2	0	1	1	498
40	2	161	0	539	2	1	1	0	1	1	857
41	0	263	0	437	3	2	2	0	1	1	570
42	1	234	0	466	1	1	1	0	1	1	644
43	2	366	0	334	2	1	1	0	1	1	854
44	0	517	0	183	2	1	1	0	1	1	465
45	0	485	0	215	4	2	2	0	1	1	629
46	0	645	2	55	3	2	1	0	1	0	1070
47	1	591	0	109	3	2	2	0	1	1	1017
48	2	290	0	410	2	1	1	0	1	1	610
49	0	363	0	337	2	1	1	0	1	1	551
50	0	563	0	137	1	1	1	0	1	1	762
51	1	572	2	128	1	1	1	0	1	1	1628
52	0	239	0	461	2	1	1	0	1	1	2472
53	1	220	0	480	1	1	2	0	1	0	1315
54	0	356	0	344	3	2	2	0	1	1	1842
55	0	511	0	189	2	1	1	0	1	1	795
56	2	595	2	105	4	2	2	0	1	1	882
57	0	315	0	385	1	1	1	0	1	1	587
58	1	644	0	56	1	1	1	0	1	1	507
59	0	330	0	370	1	1	1	0	1	1	602
60	2	99	0	601	4	2	2	0	1	1	453
61	2	362	2	338	2	1	1	0	1	1	935
62	1	217	1	483	1	1	1	0	1	1	788
63	0	291	0	409	2	1	1	0	1	1	788
64	0	182	1	518	3	2	2	0	1	1	643

nb trial with correct rep:58
nb trial with no rep:1
nb trial with incorrect rep:4
dont nb trial with multip rep:1
dont nb trial with FA:1
Average RT:757
