Subject: delsa
Blockt: 3

N	Cue	D1 	Dis	D2 	Tar	ER	SR	FA	MR	HIT	RT
1	2	292	0	408	2	1	1	0	1	1	1246
2	1	365	2	335	3	2	2	0	1	1	799
3	0	82	1	618	2	1	1	0	1	1	780
4	0	138	0	562	1	1	1	0	1	1	730
5	2	282	1	418	4	2	2	0	1	1	544
6	2	410	2	290	4	2	2	0	1	1	684
7	0	408	0	292	3	2	2	0	1	1	682
8	0	582	2	118	1	1	1	0	1	1	766
9	0	470	0	230	2	1	1	0	1	1	565
10	0	494	0	206	1	1	1	0	1	1	1519
11	2	453	0	247	4	2	2	0	1	1	400
12	1	478	0	222	1	1	1	0	1	1	472
13	1	319	0	381	1	1	1	0	1	1	473
14	1	320	1	380	3	2	2	0	1	1	478
15	0	372	0	328	4	2	2	0	1	1	601
16	0	470	2	230	3	2	2	0	1	1	565
17	0	432	0	268	3	2	2	0	1	1	509
18	0	397	2	303	2	1	1	0	1	1	610
19	0	211	1	489	4	2	2	0	1	1	970
20	0	109	0	591	4	2	2	0	1	1	344
21	1	138	0	562	1	1	1	0	1	1	609
22	2	461	0	239	2	1	1	0	1	1	692
23	2	325	0	375	4	2	2	0	2	0	302
24	0	219	0	481	2	1	2	0	1	0	2916
25	1	85	0	615	3	2	2	0	1	1	838
26	2	485	0	215	4	2	2	0	1	1	1124
27	0	519	0	181	2	1	1	0	1	1	708
28	0	97	0	603	1	1	1	0	1	1	794
29	0	439	2	261	4	2	2	0	1	1	529
30	2	372	2	328	2	1	1	0	1	1	1252
31	0	549	0	151	1	1	1	0	1	1	765
32	2	298	0	402	4	2	2	0	1	1	583
33	1	612	0	88	1	1	1	0	1	1	0
34	0	198	0	502	3	2	2	0	1	1	996
35	0	346	0	354	1	1	1	0	1	1	908
36	2	631	0	69	4	2	1	0	1	0	1981
37	1	610	2	90	1	1	0	0	0	0	0
38	0	327	0	373	4	2	2	1	1	1	1825
39	0	111	0	589	2	1	1	0	1	1	688
40	0	641	0	59	2	1	1	0	1	1	765
41	2	313	0	387	2	1	1	0	1	1	447
42	2	294	1	406	2	1	1	0	1	1	670
43	0	436	0	264	3	2	2	0	1	1	548
44	0	105	0	595	3	2	2	0	1	1	537
45	1	500	0	200	1	1	1	0	1	1	620
46	1	209	0	491	3	2	2	0	1	1	1797
47	0	584	0	116	1	1	2	0	1	0	1739
48	1	457	0	243	3	2	2	0	1	1	911
49	0	628	0	72	4	2	2	0	1	1	944
50	2	477	0	223	2	1	1	0	1	1	657
51	0	262	0	438	4	2	2	0	1	1	2577
52	2	380	0	320	2	1	1	0	1	1	779
53	0	323	1	377	1	1	2	0	1	0	1361
54	0	341	0	359	2	1	2	0	1	0	1555
55	1	249	0	451	3	2	2	0	1	1	488
56	1	425	0	275	3	2	2	0	1	1	618
57	0	198	0	502	3	2	2	0	1	1	463
58	0	537	0	163	4	2	2	0	1	1	932
59	2	307	0	393	2	1	1	0	1	1	628
60	1	523	0	177	3	2	2	0	1	1	458
61	1	59	1	641	1	1	1	0	1	1	1176
62	0	235	1	465	3	2	2	0	1	1	465
63	2	343	0	357	4	2	2	0	1	1	686
64	1	227	0	473	1	1	2	0	1	0	1120

nb trial with correct rep:56
nb trial with no rep:1
nb trial with incorrect rep:6
dont nb trial with multip rep:1
dont nb trial with FA:1
Average RT:771
