Subject: bouan
Blockt: 6

N	Cue	D1 	Dis	D2 	Tar	ER	SR	FA	MR	HIT	RT
1	2	57	0	643	4	2	2	0	1	1	835
2	2	313	0	387	2	1	1	0	1	1	660
3	1	216	1	484	1	1	1	0	1	1	856
4	2	127	0	573	4	2	2	0	1	1	507
5	1	290	1	410	3	2	2	0	1	1	677
6	2	633	0	67	2	1	1	0	1	1	674
7	0	180	1	520	2	1	1	0	1	1	674
8	0	131	0	569	4	2	2	0	2	0	1039
9	0	602	0	98	4	2	2	0	1	1	578
10	0	421	2	279	3	2	2	0	1	1	531
11	0	575	0	125	3	2	2	0	1	1	679
12	0	102	0	598	1	1	1	0	1	1	730
13	0	267	0	433	2	1	1	0	1	1	612
14	1	100	0	600	1	1	1	0	1	1	516
15	0	618	0	82	4	2	2	0	1	1	437
16	0	229	0	471	4	2	2	0	1	1	379
17	0	236	0	464	1	1	1	0	1	1	673
18	0	419	0	281	1	1	1	0	1	1	627
19	1	455	0	245	1	1	1	0	1	1	472
20	1	194	0	506	1	1	1	0	1	1	490
21	0	409	0	291	2	1	1	0	1	1	822
22	2	141	0	559	4	2	2	0	1	1	757
23	0	508	2	192	4	2	2	0	1	1	508
24	0	366	0	334	4	2	2	0	1	1	503
25	2	379	2	321	4	2	2	0	1	1	407
26	0	82	0	618	1	1	1	0	1	1	930
27	2	117	1	583	2	1	1	0	1	1	518
28	0	176	1	524	3	2	2	0	1	1	1195
29	2	490	0	210	2	1	1	0	1	1	668
30	2	614	0	86	4	2	2	0	1	1	481
31	0	371	0	329	1	1	1	0	1	1	737
32	0	415	2	285	2	1	1	0	1	1	945
33	1	573	2	127	3	2	2	0	2	0	1768
34	0	114	0	586	2	1	1	0	1	1	1049
35	1	116	0	584	3	2	2	0	1	1	878
36	2	408	0	292	4	2	2	0	1	1	663
37	2	233	1	467	4	2	2	0	1	1	517
38	2	435	0	265	2	1	1	0	1	1	875
39	1	131	0	569	1	1	1	0	1	1	903
40	0	357	0	343	2	1	1	0	1	1	708
41	2	342	0	358	2	1	1	0	1	1	516
42	0	419	0	281	1	1	1	0	1	1	528
43	0	552	0	148	2	1	1	0	1	1	547
44	2	436	0	264	4	2	2	0	1	1	648
45	0	257	1	443	4	2	2	0	1	1	482
46	2	603	2	97	2	1	1	0	1	1	896
47	1	612	0	88	3	2	1	0	1	0	1674
48	0	247	0	453	2	1	1	0	1	1	935
49	1	585	0	115	3	2	2	0	4	0	1093
50	0	185	1	515	1	1	1	0	1	1	782
51	1	161	0	539	3	2	2	0	1	1	1308
52	0	234	0	466	3	2	2	0	1	1	501
53	1	69	0	631	3	2	2	0	1	1	649
54	1	370	2	330	1	1	1	0	1	1	669
55	1	384	0	316	3	2	2	0	1	1	1237
56	0	178	0	522	3	2	2	0	1	1	951
57	1	613	0	87	1	1	1	0	1	1	723
58	0	648	2	52	1	1	1	0	1	1	815
59	2	307	0	393	2	1	1	0	1	1	833
60	0	573	0	127	3	2	2	0	1	1	743
61	0	62	0	638	4	2	2	0	1	1	644
62	0	326	0	374	3	2	2	0	1	1	718
63	0	444	0	256	3	2	2	0	1	1	456
64	1	635	0	65	1	1	1	0	1	1	670

nb trial with correct rep:60
nb trial with no rep:0
nb trial with incorrect rep:1
dont nb trial with multip rep:3
dont nb trial with FA:0
Average RT:698
