Subject: fc4
Blockt: 1

N	Cue	D1 	Dis	D2 	Tar	ER	SR	FA	MR	HIT	RT
1	2	69	0	631	2	1	1	0	1	1	550
2	0	80	0	620	2	1	1	0	1	1	456
3	1	138	1	562	3	2	2	0	1	1	359
4	0	253	0	447	1	1	1	0	1	1	559
5	1	572	0	128	1	1	1	0	1	1	445
6	2	292	1	408	2	1	1	0	1	1	495
7	0	115	0	585	2	1	1	0	2	0	457
8	0	539	2	161	4	2	2	0	1	1	409
9	0	296	1	404	2	1	1	0	1	1	686
10	0	332	0	368	1	1	1	0	1	1	565
11	0	600	0	100	2	1	1	0	1	1	421
12	0	387	0	313	4	2	2	0	1	1	340
13	1	299	1	401	1	1	1	0	1	1	471
14	2	319	0	381	4	2	2	0	1	1	370
15	2	85	0	615	2	1	1	0	1	1	496
16	0	480	0	220	3	2	2	0	1	1	397
17	2	519	0	181	2	1	1	0	1	1	458
18	0	606	0	94	2	1	1	0	1	1	528
19	0	546	0	154	3	2	2	0	1	1	454
20	1	504	0	196	1	1	1	0	1	1	658
21	0	452	2	248	1	1	1	0	1	1	410
22	2	355	0	345	4	2	2	0	1	1	452
23	0	418	2	282	3	2	2	0	1	1	421
24	0	530	0	170	3	2	2	0	1	1	494
25	1	561	0	139	3	2	2	0	1	1	530
26	1	174	0	526	3	2	2	0	1	1	591
27	0	496	0	204	1	1	1	0	1	1	538
28	0	646	0	54	4	2	2	0	1	1	582
29	2	277	1	423	4	2	2	0	1	1	456
30	2	643	0	57	4	2	2	0	1	1	353
31	2	452	0	248	2	1	1	0	1	1	517
32	1	259	0	441	1	1	1	0	1	1	384
33	0	149	1	551	1	1	1	0	1	1	391
34	2	516	2	184	2	1	1	0	1	1	492
35	0	265	0	435	4	2	2	0	1	1	377
36	0	102	0	598	3	2	2	0	1	1	389
37	0	476	2	224	2	1	1	0	1	1	392
38	2	540	0	160	2	1	1	0	1	1	566
39	0	612	0	88	1	1	1	0	1	1	419
40	2	146	0	554	4	2	2	0	1	1	310
41	1	117	0	583	1	1	1	0	1	1	380
42	1	404	0	296	1	1	1	0	1	1	326
43	0	117	0	583	1	1	1	0	1	1	376
44	0	461	0	239	4	2	2	0	1	1	431
45	1	323	0	377	1	1	1	0	1	1	450
46	0	95	0	605	3	2	2	0	1	1	855
47	0	326	1	374	4	2	2	0	1	1	415
48	1	309	0	391	3	2	2	0	1	1	416
49	0	401	0	299	2	1	1	0	1	1	397
50	0	121	0	579	4	2	2	0	1	1	407
51	1	575	0	125	3	2	2	0	1	1	426
52	1	497	2	203	1	1	1	0	1	1	378
53	0	213	0	487	3	2	2	0	1	1	586
54	2	306	0	394	2	1	1	0	1	1	420
55	0	63	1	637	3	2	2	0	1	1	765
56	1	364	2	336	3	2	2	0	1	1	393
57	0	255	0	445	2	1	1	0	1	1	464
58	2	72	0	628	4	2	2	0	1	1	729
59	0	342	0	358	4	2	2	0	1	1	327
60	2	439	2	261	4	2	2	0	1	1	424
61	1	150	0	550	3	2	2	0	1	1	525
62	0	555	0	145	1	1	1	0	1	1	448
63	1	383	0	317	3	2	2	0	1	1	503
64	2	388	0	312	4	2	2	0	1	1	455

nb trial with correct rep:63
nb trial with no rep:0
nb trial with incorrect rep:0
dont nb trial with multip rep:1
dont nb trial with FA:0
Average RT:467
