Subject: aydje
Blockt: 4

N	Cue	D1 	Dis	D2 	Tar	ER	SR	FA	MR	HIT	RT
1	0	357	0	343	1	1	1	0	1	1	408
2	1	386	2	314	3	2	2	0	1	1	363
3	1	241	0	459	1	1	1	0	1	1	358
4	2	311	0	389	4	2	2	0	1	1	360
5	0	624	0	76	3	2	2	0	1	1	440
6	0	306	0	394	2	1	1	0	1	1	418
7	2	262	0	438	2	1	1	0	1	1	420
8	2	345	1	355	2	1	1	0	1	1	408
9	0	518	2	182	1	1	1	0	1	1	466
10	1	82	0	618	1	1	1	0	1	1	376
11	0	281	0	419	2	1	1	0	1	1	407
12	0	610	0	90	4	2	2	0	1	1	430
13	0	208	0	492	2	1	1	0	1	1	323
14	0	391	2	309	3	2	2	0	1	1	384
15	0	370	0	330	4	2	2	0	1	1	442
16	1	144	1	556	3	2	2	0	1	1	384
17	0	171	0	529	4	2	2	0	1	1	350
18	1	408	0	292	1	1	1	0	1	1	355
19	0	608	0	92	2	1	1	0	1	1	655
20	1	531	0	169	3	2	2	0	1	1	440
21	2	480	0	220	2	1	1	0	2	0	336
22	1	591	0	109	1	1	1	0	1	1	389
23	1	244	0	456	3	2	2	0	1	1	437
24	0	621	2	79	4	2	2	0	1	1	410
25	0	103	0	597	1	1	1	0	1	1	402
26	2	316	0	384	2	1	1	0	1	1	413
27	1	458	0	242	1	1	1	0	1	1	550
28	2	258	0	442	4	2	2	0	1	1	485
29	2	604	2	96	4	2	2	0	1	1	594
30	1	184	0	516	3	2	2	0	1	1	436
31	0	158	0	542	3	2	2	0	1	1	392
32	0	196	0	504	1	1	1	0	1	1	457
33	0	240	1	460	2	1	1	0	1	1	609
34	0	98	0	602	4	2	2	0	1	1	473
35	0	120	1	580	3	2	2	0	1	1	508
36	2	343	0	357	4	2	2	0	1	1	517
37	2	452	2	248	2	1	1	0	1	1	442
38	0	178	0	522	3	2	2	0	1	1	433
39	2	450	0	250	2	1	1	0	1	1	331
40	2	374	0	326	4	2	2	0	1	1	541
41	0	594	0	106	2	1	1	0	1	1	341
42	1	630	2	70	1	1	1	0	1	1	486
43	2	327	0	373	2	1	1	0	2	0	352
44	0	559	0	141	1	1	1	0	1	1	413
45	0	263	1	437	1	1	1	0	1	1	409
46	0	601	0	99	3	2	2	0	1	1	433
47	0	172	1	528	4	2	2	0	1	1	413
48	0	160	0	540	4	2	2	0	1	1	438
49	2	448	0	252	4	2	2	0	1	1	307
50	2	222	1	478	4	2	2	0	1	1	296
51	0	494	2	206	2	1	1	0	1	1	451
52	0	225	0	475	3	2	2	0	1	1	446
53	0	90	0	610	1	1	1	0	1	1	447
54	1	185	0	515	1	1	1	0	1	1	322
55	1	66	1	634	1	1	1	0	1	1	384
56	2	454	0	246	4	2	2	0	1	1	262
57	0	613	0	87	1	1	1	0	1	1	324
58	0	514	0	186	4	2	2	0	1	1	426
59	1	262	0	438	3	2	2	0	1	1	559
60	1	585	0	115	3	2	2	0	1	1	325
61	0	451	0	249	3	2	2	0	1	1	373
62	0	407	0	293	2	1	1	0	1	1	515
63	1	384	0	316	3	2	2	0	1	1	304
64	2	590	0	110	2	1	1	0	2	0	413

nb trial with correct rep:61
nb trial with no rep:0
nb trial with incorrect rep:0
dont nb trial with multip rep:3
dont nb trial with FA:0
Average RT:420
