Subject: eskmi
Blockt: 9

N	Cue	D1 	Dis	D2 	Tar	ER	SR	FA	MR	HIT	RT
1	2	618	0	82	4	2	2	0	2	0	486
2	2	546	2	154	2	1	1	0	1	1	676
3	0	287	1	413	2	1	1	0	1	1	453
4	2	375	0	325	4	2	2	0	1	1	513
5	0	617	2	83	2	1	1	0	1	1	514
6	0	554	0	146	4	2	2	0	1	1	407
7	0	318	1	382	3	2	2	0	2	0	382
8	1	451	0	249	3	2	2	0	1	1	401
9	0	236	0	464	3	2	2	0	1	1	420
10	0	594	0	106	2	1	1	0	1	1	489
11	1	153	0	547	1	1	1	0	1	1	615
12	0	121	0	579	1	1	1	0	1	1	583
13	0	614	0	86	3	2	2	0	1	1	426
14	0	242	0	458	1	1	1	0	1	1	428
15	0	449	0	251	3	2	2	0	1	1	397
16	2	261	1	439	4	2	2	0	1	1	905
17	0	345	1	355	4	2	2	0	1	1	462
18	2	406	0	294	2	1	1	0	1	1	438
19	0	105	0	595	4	2	2	0	1	1	618
20	1	413	0	287	1	1	1	0	1	1	618
21	0	390	2	310	4	2	2	0	2	0	630
22	1	622	0	78	3	2	2	0	1	1	565
23	1	637	2	63	1	1	1	0	1	1	692
24	1	240	0	460	3	2	2	0	1	1	341
25	0	196	0	504	2	1	1	0	1	1	405
26	1	110	1	590	1	1	1	0	1	1	478
27	1	551	0	149	1	1	1	0	1	1	633
28	1	68	0	632	3	2	2	0	1	1	504
29	2	216	0	484	4	2	2	0	1	1	572
30	0	551	0	149	4	2	2	0	1	1	516
31	1	436	0	264	1	1	1	0	1	1	500
32	2	361	0	339	2	1	1	0	1	1	901
33	0	462	0	238	2	1	1	0	1	1	1025
34	1	93	1	607	3	2	2	0	2	0	575
35	1	102	0	598	1	1	1	0	1	1	569
36	2	57	0	643	4	2	2	0	1	1	716
37	0	117	0	583	4	2	2	0	1	1	467
38	1	461	0	239	3	2	2	0	1	1	629
39	2	527	0	173	4	2	2	0	1	1	510
40	2	192	0	508	2	1	1	0	1	1	463
41	0	284	0	416	1	1	1	0	1	1	585
42	0	281	0	419	2	1	1	0	1	1	564
43	0	412	0	288	3	2	2	0	1	1	427
44	0	383	0	317	1	1	1	0	1	1	664
45	0	172	0	528	4	2	2	0	1	1	480
46	0	258	0	442	3	2	2	0	1	1	427
47	0	460	2	240	3	2	2	0	1	1	492
48	0	300	0	400	3	2	2	0	1	1	502
49	0	524	0	176	1	1	1	0	1	1	548
50	1	192	0	508	3	2	2	0	1	1	558
51	2	58	0	642	4	2	2	0	1	1	582
52	2	349	0	351	2	1	1	0	1	1	1092
53	2	372	0	328	2	1	1	0	1	1	606
54	0	358	0	342	2	1	1	0	1	1	730
55	0	378	0	322	1	1	1	0	1	1	774
56	2	368	2	332	4	2	2	0	1	1	1139
57	0	290	1	410	1	1	1	0	1	1	555
58	2	225	0	475	2	1	1	0	1	1	641
59	1	646	2	54	3	2	2	0	1	1	724
60	0	406	2	294	1	1	2	0	1	0	715
61	0	252	0	448	2	1	1	0	1	1	871
62	1	195	0	505	1	1	1	0	1	1	939
63	0	510	0	190	4	2	2	0	1	1	843
64	2	291	1	409	2	1	1	0	1	1	725

nb trial with correct rep:59
nb trial with no rep:0
nb trial with incorrect rep:1
dont nb trial with multip rep:4
dont nb trial with FA:0
Average RT:598
