Subject: eskmi
Blockt: 7

N	Cue	D1 	Dis	D2 	Tar	ER	SR	FA	MR	HIT	RT
1	0	317	1	383	2	1	1	0	1	1	506
2	0	89	0	611	3	2	2	0	1	1	412
3	0	630	2	70	2	1	1	0	1	1	457
4	2	272	0	428	4	2	2	0	1	1	452
5	2	402	0	298	4	2	2	0	1	1	478
6	0	560	0	140	2	1	1	0	1	1	610
7	0	191	0	509	2	1	1	0	1	1	542
8	2	625	0	75	4	2	2	0	1	1	553
9	0	261	0	439	1	1	1	0	1	1	742
10	1	513	2	187	3	2	1	0	1	0	587
11	1	82	0	618	3	2	2	0	1	1	454
12	0	270	1	430	1	1	1	0	1	1	563
13	2	459	0	241	2	1	1	0	1	1	716
14	2	120	0	580	4	2	2	0	1	1	492
15	1	320	0	380	1	1	1	0	1	1	567
16	0	155	0	545	4	2	2	0	1	1	548
17	0	93	0	607	1	1	1	0	1	1	468
18	0	571	0	129	1	1	1	0	1	1	675
19	1	406	0	294	3	2	2	0	1	1	496
20	2	606	0	94	2	1	1	0	1	1	593
21	1	350	0	350	3	2	2	0	1	1	419
22	0	470	0	230	2	1	1	0	1	1	650
23	2	67	0	633	4	2	2	0	1	1	606
24	1	295	0	405	3	2	2	0	1	1	441
25	1	627	0	73	1	1	1	0	1	1	548
26	0	155	0	545	3	2	2	0	1	1	482
27	1	376	0	324	3	2	2	0	1	1	516
28	0	448	2	252	3	2	1	0	1	0	761
29	0	435	2	265	4	2	1	0	1	0	908
30	0	639	0	61	3	2	1	0	1	0	1463
31	0	239	0	461	4	2	1	0	1	0	1629
32	0	154	0	546	2	1	1	0	1	1	2625
33	2	392	0	308	2	1	1	0	1	1	847
34	1	520	0	180	1	1	1	0	1	1	1666
35	0	397	0	303	4	2	0	0	0	0	0
36	2	269	1	431	2	1	2	0	1	0	2181
37	1	306	0	394	1	1	2	0	1	0	2273
38	0	194	0	506	1	1	2	0	1	0	1014
39	2	417	2	283	4	2	0	0	0	0	0
40	0	147	1	553	3	2	2	0	1	1	1529
41	1	582	0	118	1	1	1	0	1	1	1075
42	0	471	0	229	2	1	0	0	0	0	0
43	1	372	2	328	1	1	2	0	1	0	1299
44	2	190	0	510	2	1	0	0	0	0	0
45	0	394	0	306	4	2	0	0	0	0	0
46	0	560	0	140	3	2	2	0	1	1	906
47	0	97	0	603	2	1	0	0	0	0	0
48	2	633	2	67	2	1	0	0	0	0	0
49	1	254	0	446	1	1	1	0	1	1	907
50	1	553	0	147	3	2	2	0	1	1	832
51	1	90	1	610	1	1	1	0	1	1	693
52	2	645	0	55	4	2	0	0	0	0	0
53	0	256	1	444	4	2	0	0	0	0	0
54	0	311	0	389	3	2	2	0	1	1	791
55	2	192	0	508	2	1	0	0	0	0	0
56	0	418	0	282	3	2	2	0	1	1	699
57	0	96	0	604	4	2	0	0	0	0	0
58	1	297	1	403	3	2	2	0	1	1	584
59	0	379	0	321	1	1	1	0	1	1	639
60	0	578	2	122	1	1	1	0	1	1	842
61	0	400	0	300	1	1	1	0	1	1	636
62	2	60	1	640	4	2	0	0	0	0	0
63	0	412	0	288	4	2	0	0	0	0	0
64	2	217	0	483	2	1	0	0	0	0	0

nb trial with correct rep:41
nb trial with no rep:14
nb trial with incorrect rep:9
dont nb trial with multip rep:0
dont nb trial with FA:0
Average RT:713
