Subject: eskmi
Blockt: 6

N	Cue	D1 	Dis	D2 	Tar	ER	SR	FA	MR	HIT	RT
1	2	57	0	643	4	2	2	0	1	1	546
2	2	313	0	387	2	1	1	0	1	1	416
3	1	216	1	484	1	1	1	0	1	1	519
4	2	127	0	573	4	2	2	0	1	1	857
5	1	290	1	410	3	2	2	0	1	1	401
6	2	633	0	67	2	1	1	0	1	1	465
7	0	180	1	520	2	1	1	0	1	1	340
8	0	131	0	569	4	2	2	0	1	1	514
9	0	602	0	98	4	2	2	0	1	1	451
10	0	421	2	279	3	2	2	0	1	1	421
11	0	575	0	125	3	2	2	0	1	1	390
12	0	102	0	598	1	1	1	0	1	1	635
13	0	267	0	433	2	1	1	0	1	1	586
14	1	100	0	600	1	1	1	0	1	1	468
15	0	618	0	82	4	2	2	0	1	1	441
16	0	229	0	471	4	2	2	0	1	1	434
17	0	236	0	464	1	1	1	0	1	1	489
18	0	419	0	281	1	1	1	0	1	1	410
19	1	455	0	245	1	1	1	0	1	1	454
20	1	194	0	506	1	1	1	0	1	1	503
21	0	409	0	291	2	1	1	0	1	1	931
22	2	141	0	559	4	2	2	0	1	1	458
23	0	508	2	192	4	2	2	0	2	0	425
24	0	366	0	334	4	2	2	0	1	1	384
25	2	379	2	321	4	2	2	0	1	1	302
26	0	82	0	618	1	1	1	0	1	1	643
27	2	117	1	583	2	1	1	0	1	1	490
28	0	176	1	524	3	2	2	0	1	1	458
29	2	490	0	210	2	1	1	0	1	1	1059
30	2	614	0	86	4	2	2	0	1	1	518
31	0	371	0	329	1	1	1	0	1	1	504
32	0	415	2	285	2	1	1	0	1	1	452
33	1	573	2	127	3	2	2	0	1	1	415
34	0	114	0	586	2	1	1	0	1	1	797
35	1	116	0	584	3	2	2	0	1	1	440
36	2	408	0	292	4	2	2	0	1	1	468
37	2	233	1	467	4	2	2	0	1	1	477
38	2	435	0	265	2	1	1	0	1	1	578
39	1	131	0	569	1	1	1	0	1	1	570
40	0	357	0	343	2	1	1	0	1	1	720
41	2	342	0	358	2	1	1	0	1	1	654
42	0	419	0	281	1	1	1	0	1	1	571
43	0	552	0	148	2	1	1	0	1	1	553
44	2	436	0	264	4	2	2	0	1	1	588
45	0	257	1	443	4	2	2	0	1	1	632
46	2	603	2	97	2	1	1	0	2	0	446
47	1	612	0	88	3	2	2	0	1	1	484
48	0	247	0	453	2	1	1	0	1	1	590
49	1	585	0	115	3	2	2	0	1	1	385
50	0	185	1	515	1	1	1	0	1	1	527
51	1	161	0	539	3	2	2	0	1	1	574
52	0	234	0	466	3	2	2	0	1	1	414
53	1	69	0	631	3	2	2	0	1	1	522
54	1	370	2	330	1	1	1	0	1	1	644
55	1	384	0	316	3	2	2	0	1	1	838
56	0	178	0	522	3	2	2	0	1	1	601
57	1	613	0	87	1	1	1	0	1	1	577
58	0	648	2	52	1	1	1	0	1	1	583
59	2	307	0	393	2	1	1	0	1	1	813
60	0	573	0	127	3	2	2	0	1	1	482
61	0	62	0	638	4	2	2	0	1	1	703
62	0	326	0	374	3	2	2	0	2	0	464
63	0	444	0	256	3	2	2	0	1	1	395
64	1	635	0	65	1	1	1	0	1	1	503

nb trial with correct rep:61
nb trial with no rep:0
nb trial with incorrect rep:0
dont nb trial with multip rep:3
dont nb trial with FA:0
Average RT:541
