Subject: comra
Blockt: 1

N	Cue	D1 	Dis	D2 	Tar	ER	SR	FA	MR	HIT	RT
1	2	69	0	631	2	1	1	0	1	1	677
2	0	80	0	620	2	1	1	0	1	1	1453
3	1	138	1	562	3	2	2	0	1	1	335
4	0	253	0	447	1	1	1	0	1	1	676
5	1	572	0	128	1	1	1	0	1	1	1083
6	2	292	1	408	2	1	1	0	1	1	1385
7	0	115	0	585	2	1	1	0	1	1	554
8	0	539	2	161	4	2	2	0	1	1	505
9	0	296	1	404	2	1	1	0	1	1	539
10	0	332	0	368	1	1	2	0	1	0	0
11	0	600	0	100	2	1	1	0	1	1	604
12	0	387	0	313	4	2	2	0	1	1	610
13	1	299	1	401	1	1	1	0	1	1	702
14	2	319	0	381	4	2	2	0	1	1	701
15	2	85	0	615	2	1	1	0	1	1	764
16	0	480	0	220	3	2	2	0	1	1	495
17	2	519	0	181	2	1	1	0	2	0	1203
18	0	606	0	94	2	1	1	0	1	1	711
19	0	546	0	154	3	2	2	0	1	1	537
20	1	504	0	196	1	1	1	0	1	1	1131
21	0	452	2	248	1	1	1	0	1	1	1195
22	2	355	0	345	4	2	2	0	1	1	521
23	0	418	2	282	3	2	2	0	1	1	546
24	0	530	0	170	3	2	2	0	1	1	664
25	1	561	0	139	3	2	2	0	1	1	1113
26	1	174	0	526	3	2	2	0	1	1	619
27	0	496	0	204	1	1	1	0	1	1	530
28	0	646	0	54	4	2	2	0	1	1	853
29	2	277	1	423	4	2	2	0	1	1	462
30	2	643	0	57	4	2	2	0	1	1	622
31	2	452	0	248	2	1	1	0	1	1	632
32	1	259	0	441	1	1	1	0	1	1	699
33	0	149	1	551	1	1	1	0	1	1	604
34	2	516	2	184	2	1	1	0	1	1	1073
35	0	265	0	435	4	2	2	0	1	1	674
36	0	102	0	598	3	2	2	0	1	1	744
37	0	476	2	224	2	1	1	0	1	1	639
38	2	540	0	160	2	1	1	0	1	1	393
39	0	612	0	88	1	1	1	0	1	1	1607
40	2	146	0	554	4	2	2	0	1	1	506
41	1	117	0	583	1	1	1	0	1	1	729
42	1	404	0	296	1	1	1	0	1	1	649
43	0	117	0	583	1	1	1	0	1	1	821
44	0	461	0	239	4	2	2	0	1	1	519
45	1	323	0	377	1	1	1	0	1	1	543
46	0	95	0	605	3	2	2	0	1	1	453
47	0	326	1	374	4	2	2	0	1	1	1865
48	1	309	0	391	3	2	2	0	1	1	525
49	0	401	0	299	2	1	1	0	1	1	577
50	0	121	0	579	4	2	2	0	1	1	801
51	1	575	0	125	3	2	2	0	1	1	0
52	1	497	2	203	1	1	1	0	1	1	591
53	0	213	0	487	3	2	2	0	1	1	762
54	2	306	0	394	2	1	1	0	1	1	667
55	0	63	1	637	3	2	2	0	1	1	437
56	1	364	2	336	3	2	2	0	1	1	852
57	0	255	0	445	2	1	1	0	1	1	679
58	2	72	0	628	4	2	2	0	1	1	1937
59	0	342	0	358	4	2	2	0	1	1	797
60	2	439	2	261	4	2	2	0	1	1	513
61	1	150	0	550	3	2	2	0	1	1	912
62	0	555	0	145	1	1	1	0	1	1	474
63	1	383	0	317	3	2	2	0	1	1	2343
64	2	388	0	312	4	2	1	0	1	0	544

nb trial with correct rep:61
nb trial with no rep:0
nb trial with incorrect rep:2
dont nb trial with multip rep:1
dont nb trial with FA:0
Average RT:764
