Subject: leychr
Blockt: 6

N	Cue	D1 	Dis	D2 	Tar	ER	SR	FA	MR	HIT	RT
1	2	57	0	643	4	2	2	0	1	1	549
2	2	313	0	387	2	1	1	0	1	1	485
3	1	216	1	484	1	1	1	0	1	1	1061
4	2	127	0	573	4	2	2	0	1	1	476
5	1	290	1	410	3	2	2	0	1	1	545
6	2	633	0	67	2	1	1	0	1	1	421
7	0	180	1	520	2	1	1	0	1	1	433
8	0	131	0	569	4	2	2	0	1	1	328
9	0	602	0	98	4	2	2	0	1	1	350
10	0	421	2	279	3	2	2	0	1	1	610
11	0	575	0	125	3	2	2	0	1	1	383
12	0	102	0	598	1	1	1	0	1	1	348
13	0	267	0	433	2	1	1	0	1	1	477
14	1	100	0	600	1	1	1	0	1	1	436
15	0	618	0	82	4	2	2	0	1	1	386
16	0	229	0	471	4	2	2	0	1	1	343
17	0	236	0	464	1	1	1	0	1	1	289
18	0	419	0	281	1	1	1	0	1	1	655
19	1	455	0	245	1	1	1	0	1	1	391
20	1	194	0	506	1	1	1	0	1	1	328
21	0	409	0	291	2	1	1	0	1	1	599
22	2	141	0	559	4	2	2	0	1	1	457
23	0	508	2	192	4	2	2	0	1	1	450
24	0	366	0	334	4	2	2	0	1	1	381
25	2	379	2	321	4	2	2	0	1	1	325
26	0	82	0	618	1	1	1	0	1	1	311
27	2	117	1	583	2	1	1	0	1	1	508
28	0	176	1	524	3	2	2	0	1	1	407
29	2	490	0	210	2	1	1	0	1	1	635
30	2	614	0	86	4	2	2	0	1	1	440
31	0	371	0	329	1	1	1	0	1	1	335
32	0	415	2	285	2	1	1	0	1	1	554
33	1	573	2	127	3	2	2	0	1	1	618
34	0	114	0	586	2	1	1	0	1	1	464
35	1	116	0	584	3	2	2	0	1	1	597
36	2	408	0	292	4	2	2	0	1	1	395
37	2	233	1	467	4	2	2	0	1	1	367
38	2	435	0	265	2	1	1	0	1	1	356
39	1	131	0	569	1	1	1	0	1	1	366
40	0	357	0	343	2	1	1	0	1	1	380
41	2	342	0	358	2	1	1	0	1	1	364
42	0	419	0	281	1	1	1	0	1	1	327
43	0	552	0	148	2	1	1	0	1	1	377
44	2	436	0	264	4	2	2	0	1	1	424
45	0	257	1	443	4	2	2	0	1	1	334
46	2	603	2	97	2	1	1	0	2	0	512
47	1	612	0	88	3	2	2	0	1	1	664
48	0	247	0	453	2	1	1	0	1	1	444
49	1	585	0	115	3	2	2	0	1	1	619
50	0	185	1	515	1	1	1	0	1	1	319
51	1	161	0	539	3	2	2	0	1	1	419
52	0	234	0	466	3	2	2	0	1	1	346
53	1	69	0	631	3	2	2	0	1	1	415
54	1	370	2	330	1	1	1	0	1	1	351
55	1	384	0	316	3	2	2	0	1	1	394
56	0	178	0	522	3	2	2	0	1	1	378
57	1	613	0	87	1	1	1	0	2	0	446
58	0	648	2	52	1	1	1	0	1	1	496
59	2	307	0	393	2	1	1	0	1	1	535
60	0	573	0	127	3	2	2	0	1	1	419
61	0	62	0	638	4	2	2	0	1	1	416
62	0	326	0	374	3	2	2	0	1	1	398
63	0	444	0	256	3	2	2	0	1	1	380
64	1	635	0	65	1	1	1	0	1	1	372

nb trial with correct rep:62
nb trial with no rep:0
nb trial with incorrect rep:0
dont nb trial with multip rep:2
dont nb trial with FA:0
Average RT:442
