Subject: leychr
Blockt: 2

N	Cue	D1 	Dis	D2 	Tar	ER	SR	FA	MR	HIT	RT
1	1	73	0	627	3	2	2	0	1	1	699
2	1	629	0	71	1	1	1	0	1	1	401
3	0	576	0	124	1	1	1	0	1	1	433
4	0	429	2	271	4	2	2	0	1	1	482
5	0	444	0	256	4	2	2	0	1	1	420
6	0	547	2	153	1	1	1	0	2	0	519
7	2	323	0	377	4	2	2	0	1	1	506
8	0	233	1	467	1	1	1	0	1	1	379
9	0	478	0	222	1	1	1	0	1	1	396
10	0	520	0	180	3	2	2	0	1	1	368
11	1	437	2	263	3	2	1	0	1	0	1865
12	2	291	1	409	4	2	2	0	1	1	488
13	2	402	0	298	2	1	1	0	1	1	600
14	0	139	0	561	4	2	2	0	1	1	467
15	0	303	0	397	3	2	2	0	1	1	1078
16	1	153	0	547	1	1	1	0	1	1	303
17	0	632	2	68	2	1	1	0	1	1	837
18	2	110	1	590	2	1	1	0	1	1	433
19	1	212	0	488	3	2	2	0	1	1	496
20	1	451	0	249	3	2	2	0	1	1	587
21	0	463	0	237	3	2	2	0	1	1	417
22	0	198	0	502	2	1	1	0	1	1	475
23	2	95	0	605	2	1	1	0	1	1	469
24	0	119	1	581	2	1	1	0	1	1	356
25	0	343	0	357	3	2	2	0	1	1	574
26	0	267	0	433	1	1	1	0	1	1	295
27	2	466	0	234	4	2	2	0	1	1	424
28	0	77	0	623	4	2	2	0	1	1	470
29	2	442	0	258	4	2	2	0	1	1	403
30	0	484	0	216	4	2	2	0	1	1	420
31	2	562	0	138	4	2	2	0	1	1	471
32	1	61	1	639	3	2	2	0	1	1	496
33	1	384	0	316	3	2	2	0	1	1	629
34	0	189	1	511	4	2	2	0	1	1	327
35	2	563	0	137	2	1	1	0	1	1	528
36	2	231	0	469	4	2	2	0	1	1	448
37	0	296	0	404	4	2	2	0	1	1	438
38	1	499	0	201	1	1	1	0	1	1	322
39	1	229	0	471	3	2	2	0	1	1	411
40	2	161	0	539	2	1	1	0	1	1	568
41	0	263	0	437	3	2	2	0	1	1	390
42	1	234	0	466	1	1	1	0	1	1	360
43	2	366	0	334	2	1	1	0	1	1	570
44	0	517	0	183	2	1	1	0	1	1	355
45	0	485	0	215	4	2	2	0	1	1	290
46	0	645	2	55	3	2	2	0	1	1	712
47	1	591	0	109	3	2	2	0	1	1	481
48	2	290	0	410	2	1	1	0	1	1	327
49	0	363	0	337	2	1	1	0	1	1	359
50	0	563	0	137	1	1	1	0	1	1	317
51	1	572	2	128	1	1	1	0	1	1	378
52	0	239	0	461	2	1	1	0	1	1	463
53	1	220	0	480	1	1	1	0	1	1	350
54	0	356	0	344	3	2	2	0	2	0	384
55	0	511	0	189	2	1	1	0	1	1	631
56	2	595	2	105	4	2	2	0	1	1	673
57	0	315	0	385	1	1	1	0	1	1	344
58	1	644	0	56	1	1	1	0	1	1	504
59	0	330	0	370	1	1	1	0	1	1	363
60	2	99	0	601	4	2	2	0	1	1	471
61	2	362	2	338	2	1	1	0	1	1	558
62	1	217	1	483	1	1	1	0	1	1	385
63	0	291	0	409	2	1	1	0	1	1	433
64	0	182	1	518	3	2	2	0	1	1	385

nb trial with correct rep:61
nb trial with no rep:0
nb trial with incorrect rep:1
dont nb trial with multip rep:2
dont nb trial with FA:0
Average RT:465
