Subject: bouan
Blockt: 1

N	Cue	D1 	Dis	D2 	Tar	ER	SR	FA	MR	HIT	RT
1	2	69	0	631	2	1	1	0	1	1	748
2	0	80	0	620	2	1	1	0	1	1	488
3	1	138	1	562	3	2	2	0	1	1	511
4	0	253	0	447	1	1	1	0	1	1	1081
5	1	572	0	128	1	1	2	0	1	0	539
6	2	292	1	408	2	1	2	0	1	0	643
7	0	115	0	585	2	1	1	0	1	1	1695
8	0	539	2	161	4	2	2	0	1	1	642
9	0	296	1	404	2	1	1	0	1	1	656
10	0	332	0	368	1	1	1	0	1	1	647
11	0	600	0	100	2	1	1	0	1	1	945
12	0	387	0	313	4	2	2	0	1	1	581
13	1	299	1	401	1	1	1	0	1	1	781
14	2	319	0	381	4	2	2	0	1	1	516
15	2	85	0	615	2	1	1	0	1	1	650
16	0	480	0	220	3	2	2	0	1	1	795
17	2	519	0	181	2	1	1	0	1	1	558
18	0	606	0	94	2	1	1	0	1	1	775
19	0	546	0	154	3	2	2	0	1	1	814
20	1	504	0	196	1	1	1	0	1	1	726
21	0	452	2	248	1	1	1	0	1	1	773
22	2	355	0	345	4	2	2	0	2	0	947
23	0	418	2	282	3	2	2	0	1	1	614
24	0	530	0	170	3	2	2	0	1	1	568
25	1	561	0	139	3	2	2	0	1	1	488
26	1	174	0	526	3	2	2	0	1	1	713
27	0	496	0	204	1	1	1	0	1	1	1105
28	0	646	0	54	4	2	2	0	2	0	620
29	2	277	1	423	4	2	2	0	1	1	921
30	2	643	0	57	4	2	2	0	1	1	690
31	2	452	0	248	2	1	1	0	1	1	689
32	1	259	0	441	1	1	1	0	1	1	812
33	0	149	1	551	1	1	1	0	1	1	636
34	2	516	2	184	2	1	1	0	1	1	657
35	0	265	0	435	4	2	2	0	1	1	1194
36	0	102	0	598	3	2	2	0	1	1	656
37	0	476	2	224	2	1	1	0	1	1	715
38	2	540	0	160	2	1	1	0	1	1	659
39	0	612	0	88	1	1	1	0	1	1	1099
40	2	146	0	554	4	2	2	0	1	1	760
41	1	117	0	583	1	1	1	0	1	1	873
42	1	404	0	296	1	1	1	0	1	1	659
43	0	117	0	583	1	1	1	0	1	1	862
44	0	461	0	239	4	2	2	0	1	1	753
45	1	323	0	377	1	1	1	0	1	1	784
46	0	95	0	605	3	2	2	0	1	1	795
47	0	326	1	374	4	2	2	0	1	1	688
48	1	309	0	391	3	2	2	0	1	1	956
49	0	401	0	299	2	1	1	0	1	1	865
50	0	121	0	579	4	2	2	0	1	1	827
51	1	575	0	125	3	2	2	0	1	1	842
52	1	497	2	203	1	1	1	0	1	1	820
53	0	213	0	487	3	2	2	0	1	1	728
54	2	306	0	394	2	1	1	0	1	1	1122
55	0	63	1	637	3	2	2	0	1	1	582
56	1	364	2	336	3	2	2	0	1	1	562
57	0	255	0	445	2	1	1	0	1	1	1134
58	2	72	0	628	4	2	2	0	1	1	966
59	0	342	0	358	4	2	2	0	1	1	855
60	2	439	2	261	4	2	2	0	1	1	641
61	1	150	0	550	3	2	2	0	1	1	786
62	0	555	0	145	1	1	1	0	1	1	835
63	1	383	0	317	3	2	2	0	1	1	721
64	2	388	0	312	4	2	1	0	1	0	1378

nb trial with correct rep:59
nb trial with no rep:0
nb trial with incorrect rep:3
dont nb trial with multip rep:2
dont nb trial with FA:0
Average RT:779
