Subject: fc5
Blockt: 5

N	Cue	D1 	Dis	D2 	Tar	ER	SR	FA	MR	HIT	RT
1	0	110	0	590	2	1	1	0	1	1	439
2	1	439	0	261	1	1	1	0	1	1	389
3	1	512	2	188	3	2	2	0	2	0	602
4	1	243	0	457	1	1	1	0	1	1	541
5	1	480	0	220	3	2	2	0	1	1	488
6	0	116	0	584	4	2	2	0	1	1	991
7	0	77	1	623	1	1	1	0	1	1	475
8	0	562	2	138	2	1	1	0	1	1	772
9	0	374	0	326	1	1	1	0	1	1	570
10	0	298	0	402	2	1	1	0	1	1	644
11	2	465	0	235	4	2	2	0	1	1	576
12	0	314	0	386	4	2	2	0	1	1	694
13	1	158	1	542	1	1	1	0	1	1	547
14	0	101	0	599	3	2	2	0	1	1	655
15	0	536	2	164	4	2	2	0	1	1	709
16	0	343	0	357	1	1	1	0	1	1	619
17	0	366	0	334	3	2	2	0	1	1	732
18	2	250	0	450	2	1	1	0	1	1	554
19	0	504	0	196	2	1	1	0	1	1	489
20	0	453	0	247	4	2	2	0	1	1	556
21	0	532	0	168	3	2	2	0	1	1	812
22	2	324	0	376	4	2	2	0	1	1	472
23	0	106	1	594	3	2	2	0	1	1	430
24	0	307	0	393	3	2	2	0	1	1	413
25	2	199	0	501	4	2	2	0	1	1	436
26	0	470	0	230	1	1	1	0	1	1	498
27	0	189	0	511	1	1	1	0	1	1	460
28	1	83	0	617	3	2	2	0	1	1	507
29	0	485	0	215	2	1	1	0	1	1	421
30	1	179	0	521	3	2	2	0	1	1	528
31	0	261	0	439	4	2	2	0	1	1	524
32	1	318	1	382	3	2	2	0	1	1	429
33	1	604	0	96	3	2	2	0	1	1	537
34	2	100	0	600	4	2	2	0	1	1	498
35	2	481	0	219	2	1	1	0	1	1	423
36	2	435	2	265	4	2	2	0	1	1	586
37	0	203	0	497	1	1	1	0	1	1	556
38	0	601	2	99	3	2	2	0	1	1	803
39	1	495	0	205	3	2	2	0	1	1	466
40	2	304	1	396	2	1	1	0	1	1	516
41	2	363	0	337	4	2	2	0	1	1	555
42	1	490	0	210	1	1	1	0	1	1	601
43	1	249	0	451	1	1	1	0	1	1	429
44	0	621	0	79	4	2	2	0	1	1	528
45	2	553	0	147	2	1	1	0	1	1	447
46	2	619	2	81	2	1	1	0	1	1	555
47	1	580	2	120	1	1	1	0	1	1	681
48	0	471	0	229	1	1	1	0	1	1	482
49	1	397	0	303	1	1	1	0	1	1	481
50	0	402	0	298	2	1	1	0	1	1	518
51	2	285	0	415	2	1	1	0	1	1	399
52	0	178	1	522	4	2	2	0	1	1	713
53	2	62	0	638	2	1	1	0	1	1	588
54	0	187	0	513	3	2	2	0	1	1	524
55	0	102	0	598	2	1	1	0	1	1	515
56	1	72	0	628	3	2	2	0	1	1	521
57	2	146	1	554	4	2	2	0	1	1	474
58	1	348	0	352	1	1	1	0	1	1	560
59	0	134	1	566	2	1	1	0	1	1	418
60	0	624	2	76	1	1	1	0	1	1	608
61	0	611	0	89	4	2	2	0	1	1	548
62	2	497	0	203	4	2	2	0	1	1	566
63	0	401	0	299	3	2	2	0	1	1	708
64	2	432	0	268	2	1	1	0	1	1	492

nb trial with correct rep:63
nb trial with no rep:0
nb trial with incorrect rep:0
dont nb trial with multip rep:1
dont nb trial with FA:0
Average RT:550
