Subject: yc19
Blockt: 5

N	Cue	D1 	Dis	D2 	Tar	ER	SR	FA	MR	HIT	RT
1	0	110	0	590	2	1	1	0	1	1	581
2	1	439	0	261	1	1	1	0	1	1	536
3	1	512	2	188	3	2	2	0	1	1	451
4	1	243	0	457	1	1	1	0	1	1	423
5	1	480	0	220	3	2	2	0	1	1	400
6	0	116	0	584	4	2	2	0	1	1	319
7	0	77	1	623	1	1	1	0	1	1	438
8	0	562	2	138	2	1	1	0	1	1	471
9	0	374	0	326	1	1	1	0	1	1	447
10	0	298	0	402	2	1	1	0	1	1	743
11	2	465	0	235	4	2	2	0	1	1	492
12	0	314	0	386	4	2	2	0	1	1	564
13	1	158	1	542	1	1	1	0	1	1	420
14	0	101	0	599	3	2	2	0	1	1	467
15	0	536	2	164	4	2	2	0	1	1	501
16	0	343	0	357	1	1	1	0	1	1	674
17	0	366	0	334	3	2	2	0	1	1	552
18	2	250	0	450	2	1	1	0	1	1	484
19	0	504	0	196	2	1	1	0	1	1	436
20	0	453	0	247	4	2	2	0	1	1	431
21	0	532	0	168	3	2	2	0	1	1	530
22	2	324	0	376	4	2	2	0	1	1	429
23	0	106	1	594	3	2	2	0	1	1	474
24	0	307	0	393	3	2	2	0	1	1	427
25	2	199	0	501	4	2	2	0	1	1	359
26	0	470	0	230	1	1	1	0	1	1	440
27	0	189	0	511	1	1	1	0	1	1	459
28	1	83	0	617	3	2	2	0	1	1	380
29	0	485	0	215	2	1	1	0	1	1	438
30	1	179	0	521	3	2	2	0	1	1	403
31	0	261	0	439	4	2	2	0	1	1	566
32	1	318	1	382	3	2	2	0	1	1	367
33	1	604	0	96	3	2	2	0	1	1	341
34	2	100	0	600	4	2	2	0	1	1	395
35	2	481	0	219	2	1	1	0	1	1	399
36	2	435	2	265	4	2	2	0	1	1	592
37	0	203	0	497	1	1	1	0	1	1	595
38	0	601	2	99	3	2	2	0	1	1	555
39	1	495	0	205	3	2	2	0	1	1	581
40	2	304	1	396	2	1	1	0	1	1	509
41	2	363	0	337	4	2	2	0	1	1	527
42	1	490	0	210	1	1	1	0	1	1	354
43	1	249	0	451	1	1	1	0	1	1	410
44	0	621	0	79	4	2	2	0	1	1	563
45	2	553	0	147	2	1	1	0	1	1	501
46	2	619	2	81	2	1	1	0	1	1	437
47	1	580	2	120	1	1	1	0	1	1	451
48	0	471	0	229	1	1	1	0	1	1	454
49	1	397	0	303	1	1	1	0	1	1	475
50	0	402	0	298	2	1	1	0	1	1	547
51	2	285	0	415	2	1	1	0	1	1	407
52	0	178	1	522	4	2	2	0	1	1	380
53	2	62	0	638	2	1	2	0	1	0	408
54	0	187	0	513	3	2	1	0	1	0	705
55	0	102	0	598	2	1	1	0	1	1	633
56	1	72	0	628	3	2	2	0	1	1	541
57	2	146	1	554	4	2	2	0	1	1	487
58	1	348	0	352	1	1	1	0	1	1	539
59	0	134	1	566	2	1	1	0	1	1	379
60	0	624	2	76	1	1	1	0	1	1	547
61	0	611	0	89	4	2	2	0	1	1	584
62	2	497	0	203	4	2	2	0	1	1	434
63	0	401	0	299	3	2	2	0	1	1	418
64	2	432	0	268	2	1	1	0	1	1	620

nb trial with correct rep:62
nb trial with no rep:0
nb trial with incorrect rep:2
dont nb trial with multip rep:0
dont nb trial with FA:0
Average RT:479
