Subject: yc19
Blockt: 2

N	Cue	D1 	Dis	D2 	Tar	ER	SR	FA	MR	HIT	RT
1	1	73	0	627	3	2	2	0	1	1	599
2	1	629	0	71	1	1	1	0	1	1	584
3	0	576	0	124	1	1	1	0	1	1	660
4	0	429	2	271	4	2	2	0	1	1	494
5	0	444	0	256	4	2	2	0	1	1	570
6	0	547	2	153	1	1	1	0	1	1	549
7	2	323	0	377	4	2	2	0	1	1	627
8	0	233	1	467	1	1	1	0	1	1	424
9	0	478	0	222	1	1	1	0	1	1	502
10	0	520	0	180	3	2	2	0	1	1	552
11	1	437	2	263	3	2	2	0	1	1	375
12	2	291	1	409	4	2	2	0	1	1	394
13	2	402	0	298	2	1	1	0	1	1	402
14	0	139	0	561	4	2	2	0	1	1	560
15	0	303	0	397	3	2	2	0	1	1	617
16	1	153	0	547	1	1	1	0	1	1	560
17	0	632	2	68	2	1	1	0	1	1	541
18	2	110	1	590	2	1	1	0	1	1	375
19	1	212	0	488	3	2	2	0	1	1	542
20	1	451	0	249	3	2	2	0	1	1	463
21	0	463	0	237	3	2	2	0	1	1	484
22	0	198	0	502	2	1	1	0	1	1	400
23	2	95	0	605	2	1	1	0	1	1	595
24	0	119	1	581	2	1	1	0	1	1	384
25	0	343	0	357	3	2	2	0	1	1	496
26	0	267	0	433	1	1	1	0	1	1	633
27	2	466	0	234	4	2	2	0	1	1	497
28	0	77	0	623	4	2	2	0	1	1	525
29	2	442	0	258	4	2	2	0	1	1	302
30	0	484	0	216	4	2	2	0	1	1	385
31	2	562	0	138	4	2	2	0	1	1	414
32	1	61	1	639	3	2	2	0	1	1	389
33	1	384	0	316	3	2	2	0	1	1	410
34	0	189	1	511	4	2	2	0	1	1	352
35	2	563	0	137	2	1	1	0	1	1	519
36	2	231	0	469	4	2	1	0	1	0	451
37	0	296	0	404	4	2	2	0	1	1	461
38	1	499	0	201	1	1	1	0	1	1	573
39	1	229	0	471	3	2	2	0	1	1	515
40	2	161	0	539	2	1	1	0	1	1	565
41	0	263	0	437	3	2	2	0	1	1	567
42	1	234	0	466	1	1	1	0	1	1	595
43	2	366	0	334	2	1	1	0	1	1	440
44	0	517	0	183	2	1	1	0	1	1	448
45	0	485	0	215	4	2	2	0	1	1	397
46	0	645	2	55	3	2	2	0	1	1	545
47	1	591	0	109	3	2	2	0	1	1	564
48	2	290	0	410	2	1	1	0	1	1	334
49	0	363	0	337	2	1	1	0	1	1	1289
50	0	563	0	137	1	1	1	0	1	1	911
51	1	572	2	128	1	1	1	0	1	1	421
52	0	239	0	461	2	1	1	0	1	1	568
53	1	220	0	480	1	1	1	0	1	1	417
54	0	356	0	344	3	2	2	0	1	1	513
55	0	511	0	189	2	1	1	0	1	1	512
56	2	595	2	105	4	2	2	0	1	1	549
57	0	315	0	385	1	1	1	0	1	1	696
58	1	644	0	56	1	1	1	0	1	1	426
59	0	330	0	370	1	1	1	0	1	1	510
60	2	99	0	601	4	2	2	0	1	1	516
61	2	362	2	338	2	1	1	0	1	1	516
62	1	217	1	483	1	1	1	0	1	1	477
63	0	291	0	409	2	1	1	0	1	1	855
64	0	182	1	518	3	2	2	0	1	1	605

nb trial with correct rep:63
nb trial with no rep:0
nb trial with incorrect rep:1
dont nb trial with multip rep:0
dont nb trial with FA:0
Average RT:523
