Subject: yc24
Blockt: 6

N	Cue	D1 	Dis	D2 	Tar	ER	SR	FA	MR	HIT	RT
1	2	57	0	643	4	2	2	0	1	1	722
2	2	313	0	387	2	1	1	0	1	1	540
3	1	216	1	484	1	1	1	0	1	1	845
4	2	127	0	573	4	2	2	0	1	1	554
5	1	290	1	410	3	2	2	0	1	1	651
6	2	633	0	67	2	1	1	0	1	1	654
7	0	180	1	520	2	1	1	0	1	1	517
8	0	131	0	569	4	2	2	0	1	1	753
9	0	602	0	98	4	2	2	0	1	1	638
10	0	421	2	279	3	2	2	0	1	1	591
11	0	575	0	125	3	2	2	0	1	1	749
12	0	102	0	598	1	1	1	0	1	1	750
13	0	267	0	433	2	1	1	0	1	1	966
14	1	100	0	600	1	1	1	0	1	1	714
15	0	618	0	82	4	2	2	0	1	1	1143
16	0	229	0	471	4	2	2	0	1	1	547
17	0	236	0	464	1	1	1	0	1	1	660
18	0	419	0	281	1	1	1	0	1	1	876
19	1	455	0	245	1	1	1	0	1	1	826
20	1	194	0	506	1	1	1	0	1	1	540
21	0	409	0	291	2	1	1	0	1	1	552
22	2	141	0	559	4	2	2	0	1	1	917
23	0	508	2	192	4	2	2	0	1	1	473
24	0	366	0	334	4	2	2	0	1	1	881
25	2	379	2	321	4	2	2	0	1	1	579
26	0	82	0	618	1	1	1	0	1	1	476
27	2	117	1	583	2	1	1	0	1	1	642
28	0	176	1	524	3	2	2	0	1	1	539
29	2	490	0	210	2	1	1	0	1	1	820
30	2	614	0	86	4	2	2	0	1	1	662
31	0	371	0	329	1	1	1	0	1	1	582
32	0	415	2	285	2	1	1	0	1	1	804
33	1	573	2	127	3	2	2	0	1	1	926
34	0	114	0	586	2	1	1	0	1	1	717
35	1	116	0	584	3	2	2	0	1	1	740
36	2	408	0	292	4	2	2	0	1	1	595
37	2	233	1	467	4	2	2	0	1	1	601
38	2	435	0	265	2	1	1	0	1	1	710
39	1	131	0	569	1	1	1	0	1	1	1220
40	0	357	0	343	2	1	1	0	1	1	1166
41	2	342	0	358	2	1	1	0	1	1	631
42	0	419	0	281	1	1	1	0	1	1	1118
43	0	552	0	148	2	1	1	0	1	1	717
44	2	436	0	264	4	2	2	0	1	1	1005
45	0	257	1	443	4	2	2	0	1	1	439
46	2	603	2	97	2	1	1	0	1	1	464
47	1	612	0	88	3	2	2	0	1	1	458
48	0	247	0	453	2	1	1	0	1	1	552
49	1	585	0	115	3	2	2	0	1	1	1032
50	0	185	1	515	1	1	1	0	1	1	609
51	1	161	0	539	3	2	2	0	1	1	588
52	0	234	0	466	3	2	2	0	1	1	560
53	1	69	0	631	3	2	2	0	1	1	548
54	1	370	2	330	1	1	1	0	1	1	352
55	1	384	0	316	3	2	2	0	1	1	504
56	0	178	0	522	3	2	2	0	1	1	689
57	1	613	0	87	1	1	1	0	1	1	478
58	0	648	2	52	1	1	1	0	1	1	467
59	2	307	0	393	2	1	1	0	1	1	672
60	0	573	0	127	3	2	2	0	1	1	679
61	0	62	0	638	4	2	2	0	1	1	831
62	0	326	0	374	3	2	2	0	1	1	628
63	0	444	0	256	3	2	2	0	1	1	414
64	1	635	0	65	1	1	1	0	1	1	770

nb trial with correct rep:64
nb trial with no rep:0
nb trial with incorrect rep:0
dont nb trial with multip rep:0
dont nb trial with FA:0
Average RT:688
