Subject: yc23
Blockt: 1

N	Cue	D1 	Dis	D2 	Tar	ER	SR	FA	MR	HIT	RT
1	2	69	0	631	2	1	1	0	1	1	781
2	0	80	0	620	2	1	1	0	1	1	436
3	1	138	1	562	3	2	2	0	1	1	494
4	0	253	0	447	1	1	1	0	1	1	451
5	1	572	0	128	1	1	1	0	1	1	514
6	2	292	1	408	2	1	1	0	1	1	524
7	0	115	0	585	2	1	1	0	1	1	460
8	0	539	2	161	4	2	2	0	1	1	557
9	0	296	1	404	2	1	1	0	1	1	590
10	0	332	0	368	1	1	1	0	1	1	573
11	0	600	0	100	2	1	1	0	1	1	472
12	0	387	0	313	4	2	2	0	1	1	588
13	1	299	1	401	1	1	1	0	1	1	442
14	2	319	0	381	4	2	2	0	1	1	659
15	2	85	0	615	2	1	1	0	1	1	579
16	0	480	0	220	3	2	2	0	1	1	487
17	2	519	0	181	2	1	1	0	1	1	765
18	0	606	0	94	2	1	1	0	1	1	635
19	0	546	0	154	3	2	2	0	1	1	479
20	1	504	0	196	1	1	1	0	1	1	569
21	0	452	2	248	1	1	1	0	1	1	421
22	2	355	0	345	4	2	2	0	1	1	540
23	0	418	2	282	3	2	2	0	1	1	537
24	0	530	0	170	3	2	2	0	1	1	532
25	1	561	0	139	3	2	2	0	1	1	552
26	1	174	0	526	3	2	2	0	1	1	549
27	0	496	0	204	1	1	1	0	1	1	696
28	0	646	0	54	4	2	2	0	1	1	561
29	2	277	1	423	4	2	2	0	1	1	414
30	2	643	0	57	4	2	2	0	1	1	508
31	2	452	0	248	2	1	1	0	1	1	539
32	1	259	0	441	1	1	1	0	1	1	627
33	0	149	1	551	1	1	1	0	1	1	476
34	2	516	2	184	2	1	1	0	1	1	602
35	0	265	0	435	4	2	2	0	1	1	612
36	0	102	0	598	3	2	2	0	1	1	494
37	0	476	2	224	2	1	1	0	1	1	1209
38	2	540	0	160	2	1	1	0	1	1	581
39	0	612	0	88	1	1	1	0	1	1	469
40	2	146	0	554	4	2	2	0	1	1	561
41	1	117	0	583	1	1	1	0	1	1	582
42	1	404	0	296	1	1	2	0	1	0	736
43	0	117	0	583	1	1	1	0	1	1	462
44	0	461	0	239	4	2	2	0	1	1	607
45	1	323	0	377	1	1	1	0	1	1	560
46	0	95	0	605	3	2	2	0	1	1	807
47	0	326	1	374	4	2	2	0	1	1	539
48	1	309	0	391	3	2	2	0	1	1	539
49	0	401	0	299	2	1	1	0	1	1	508
50	0	121	0	579	4	2	2	0	1	1	542
51	1	575	0	125	3	2	2	0	1	1	866
52	1	497	2	203	1	1	1	0	1	1	598
53	0	213	0	487	3	2	2	0	1	1	460
54	2	306	0	394	2	1	1	0	1	1	502
55	0	63	1	637	3	2	1	0	1	0	819
56	1	364	2	336	3	2	2	0	1	1	565
57	0	255	0	445	2	1	1	0	1	1	503
58	2	72	0	628	4	2	2	0	1	1	615
59	0	342	0	358	4	2	2	0	1	1	553
60	2	439	2	261	4	2	2	0	1	1	517
61	1	150	0	550	3	2	2	0	1	1	592
62	0	555	0	145	1	1	1	0	1	1	571
63	1	383	0	317	3	2	2	0	1	1	500
64	2	388	0	312	4	2	2	0	1	1	555

nb trial with correct rep:62
nb trial with no rep:0
nb trial with incorrect rep:2
dont nb trial with multip rep:0
dont nb trial with FA:0
Average RT:565
