Subject: bpralus
Blockt: 2

N	Cue	D1 	Dis	D2 	Tar	ER	SR	FA	MR	HIT	RT
1	1	73	0	627	3	2	0	2	0	0	0
2	1	629	0	71	1	1	1	0	1	1	684
3	0	576	0	124	1	1	1	0	1	1	416
4	0	429	2	271	4	2	2	0	1	1	461
5	0	444	0	256	4	2	2	0	1	1	378
6	0	547	2	153	1	1	1	0	1	1	563
7	2	323	0	377	4	2	2	0	1	1	547
8	0	233	1	467	1	1	1	0	1	1	646
9	0	478	0	222	1	1	1	0	1	1	675
10	0	520	0	180	3	2	2	0	1	1	827
11	1	437	2	263	3	2	2	0	1	1	543
12	2	291	1	409	4	2	2	0	1	1	487
13	2	402	0	298	2	1	1	0	1	1	559
14	0	139	0	561	4	2	2	0	1	1	495
15	0	303	0	397	3	2	2	0	1	1	643
16	1	153	0	547	1	1	1	0	1	1	518
17	0	632	2	68	2	1	1	0	1	1	568
18	2	110	1	590	2	1	1	0	2	0	615
19	1	212	0	488	3	2	2	0	1	1	736
20	1	451	0	249	3	2	2	0	1	1	555
21	0	463	0	237	3	2	2	0	1	1	356
22	0	198	0	502	2	1	1	0	1	1	617
23	2	95	0	605	2	1	1	0	1	1	445
24	0	119	1	581	2	1	1	0	1	1	506
25	0	343	0	357	3	2	2	0	1	1	526
26	0	267	0	433	1	1	1	0	1	1	627
27	2	466	0	234	4	2	2	0	1	1	418
28	0	77	0	623	4	2	2	0	1	1	368
29	2	442	0	258	4	2	2	0	1	1	463
30	0	484	0	216	4	2	2	0	1	1	396
31	2	562	0	138	4	2	2	0	1	1	564
32	1	61	1	639	3	2	2	0	1	1	557
33	1	384	0	316	3	2	2	0	1	1	423
34	0	189	1	511	4	2	2	0	1	1	407
35	2	563	0	137	2	1	1	0	1	1	381
36	2	231	0	469	4	2	2	0	1	1	522
37	0	296	0	404	4	2	2	0	1	1	423
38	1	499	0	201	1	1	1	0	1	1	659
39	1	229	0	471	3	2	2	0	1	1	638
40	2	161	0	539	2	1	1	0	1	1	657
41	0	263	0	437	3	2	2	0	1	1	497
42	1	234	0	466	1	1	1	0	1	1	316
43	2	366	0	334	2	1	1	0	1	1	614
44	0	517	0	183	2	1	1	0	1	1	381
45	0	485	0	215	4	2	2	0	1	1	459
46	0	645	2	55	3	2	2	0	1	1	829
47	1	591	0	109	3	2	2	0	1	1	535
48	2	290	0	410	2	1	1	0	1	1	536
49	0	363	0	337	2	1	1	0	1	1	638
50	0	563	0	137	1	1	1	0	1	1	637
51	1	572	2	128	1	1	1	0	1	1	545
52	0	239	0	461	2	1	1	0	1	1	817
53	1	220	0	480	1	1	1	0	1	1	510
54	0	356	0	344	3	2	2	0	1	1	674
55	0	511	0	189	2	1	1	0	1	1	521
56	2	595	2	105	4	2	2	0	1	1	806
57	0	315	0	385	1	1	1	0	1	1	516
58	1	644	0	56	1	1	1	0	1	1	492
59	0	330	0	370	1	1	1	0	1	1	554
60	2	99	0	601	4	2	2	0	1	1	473
61	2	362	2	338	2	1	1	0	1	1	988
62	1	217	1	483	1	1	1	0	1	1	526
63	0	291	0	409	2	1	1	0	18	0	565
64	0	182	1	518	3	2	2	8	1	1	620

nb trial with correct rep:61
nb trial with no rep:1
nb trial with incorrect rep:0
dont nb trial with multip rep:2
dont nb trial with FA:2
Average RT:553
