Subject: bpralus
Blockt: 4

N	Cue	D1 	Dis	D2 	Tar	ER	SR	FA	MR	HIT	RT
1	0	357	0	343	1	1	2	0	1	0	802
2	1	386	2	314	3	2	2	0	1	1	741
3	1	241	0	459	1	1	2	0	2	0	541
4	2	311	0	389	4	2	2	0	1	1	274
5	0	624	0	76	3	2	2	0	1	1	446
6	0	306	0	394	2	1	1	0	1	1	664
7	2	262	0	438	2	1	1	0	1	1	614
8	2	345	1	355	2	1	1	0	1	1	596
9	0	518	2	182	1	1	1	0	1	1	549
10	1	82	0	618	1	1	1	0	1	1	528
11	0	281	0	419	2	1	1	0	1	1	575
12	0	610	0	90	4	2	2	0	1	1	600
13	0	208	0	492	2	1	1	0	1	1	540
14	0	391	2	309	3	2	2	0	1	1	894
15	0	370	0	330	4	2	2	0	1	1	451
16	1	144	1	556	3	2	2	0	1	1	477
17	0	171	0	529	4	2	2	0	1	1	480
18	1	408	0	292	1	1	1	0	1	1	384
19	0	608	0	92	2	1	1	0	1	1	663
20	1	531	0	169	3	2	2	0	1	1	635
21	2	480	0	220	2	1	1	0	1	1	648
22	1	591	0	109	1	1	1	0	17	0	927
23	1	244	0	456	3	2	2	0	2	0	311
24	0	621	2	79	4	2	2	0	1	1	555
25	0	103	0	597	1	1	1	0	1	1	431
26	2	316	0	384	2	1	1	0	1	1	618
27	1	458	0	242	1	1	1	0	1	1	625
28	2	258	0	442	4	2	2	0	1	1	636
29	2	604	2	96	4	2	2	0	1	1	539
30	1	184	0	516	3	2	2	0	1	1	512
31	0	158	0	542	3	2	2	0	1	1	417
32	0	196	0	504	1	1	1	0	1	1	495
33	0	240	1	460	2	1	1	0	1	1	897
34	0	98	0	602	4	2	2	0	1	1	863
35	0	120	1	580	3	2	2	0	1	1	468
36	2	343	0	357	4	2	2	0	1	1	445
37	2	452	2	248	2	1	1	0	1	1	675
38	0	178	0	522	3	2	2	0	22	0	30
39	2	450	0	250	2	1	1	0	1	1	647
40	2	374	0	326	4	2	2	0	1	1	594
41	0	594	0	106	2	1	1	0	5	0	507
42	1	630	2	70	1	1	1	0	10	0	670
43	2	327	0	373	2	1	1	0	5	0	15
44	0	559	0	141	1	1	1	0	1	1	886
45	0	263	1	437	1	1	1	0	23	0	478
46	0	601	0	99	3	2	2	0	1	1	833
47	0	172	1	528	4	2	2	0	1	1	739
48	0	160	0	540	4	2	2	0	2	0	670
49	2	448	0	252	4	2	2	0	1	1	531
50	2	222	1	478	4	2	1	0	13	0	603
51	0	494	2	206	2	1	1	0	2	0	422
52	0	225	0	475	3	2	1	0	13	0	788
53	0	90	0	610	1	1	1	8	1	1	1102
54	1	185	0	515	1	1	1	0	1	1	536
55	1	66	1	634	1	1	1	0	1	1	528
56	2	454	0	246	4	2	1	0	15	0	517
57	0	613	0	87	1	1	1	5	22	0	5
58	0	514	0	186	4	2	1	3	4	0	585
59	1	262	0	438	3	2	2	0	1	1	1101
60	1	585	0	115	3	2	2	0	1	1	528
61	0	451	0	249	3	2	2	4	18	0	0
62	0	407	0	293	2	1	1	0	10	0	439
63	1	384	0	316	3	2	1	0	11	0	652
64	2	590	0	110	2	1	0	0	0	0	0

nb trial with correct rep:44
nb trial with no rep:1
nb trial with incorrect rep:1
dont nb trial with multip rep:18
dont nb trial with FA:4
Average RT:612
