Subject: bpralus
Blockt: 8

N	Cue	D1 	Dis	D2 	Tar	ER	SR	FA	MR	HIT	RT
1	0	395	2	305	1	1	1	0	1	1	869
2	0	168	0	532	3	2	2	0	1	1	341
3	0	92	0	608	1	1	2	0	2	0	696
4	1	86	1	614	3	2	0	0	0	0	0
5	2	413	0	287	2	1	1	0	1	1	463
6	0	373	0	327	1	1	1	0	2	0	536
7	0	644	0	56	4	2	2	0	1	1	516
8	1	128	0	572	1	1	1	0	1	1	482
9	0	260	0	440	4	2	2	0	1	1	395
10	0	640	0	60	3	2	2	0	1	1	550
11	2	440	2	260	4	2	2	0	1	1	469
12	0	85	0	615	4	2	2	0	1	1	391
13	2	550	0	150	2	1	1	0	1	1	519
14	2	97	0	603	2	1	1	0	1	1	638
15	2	137	0	563	4	2	2	0	2	0	835
16	1	419	0	281	3	2	2	0	1	1	493
17	2	468	0	232	2	1	1	0	1	1	778
18	0	594	2	106	2	1	1	0	3	0	535
19	2	102	0	598	2	1	1	0	1	1	425
20	1	175	0	525	3	2	2	0	1	1	578
21	2	386	0	314	4	2	2	0	1	1	392
22	0	637	2	63	3	2	2	0	1	1	591
23	1	618	0	82	1	1	1	0	3	0	614
24	0	267	0	433	3	2	2	0	1	1	553
25	0	218	0	482	2	1	1	0	6	0	473
26	0	603	0	97	3	2	0	0	0	0	0
27	1	622	2	78	1	1	1	0	3	0	727
28	0	339	0	361	1	1	1	0	2	0	840
29	0	583	0	117	2	1	1	0	2	0	931
30	1	256	0	444	3	2	2	0	1	1	600
31	2	372	2	328	2	1	1	0	5	0	1053
32	0	229	1	471	4	2	2	0	1	1	566
33	0	228	0	472	2	1	1	0	2	0	654
34	1	617	0	83	3	2	2	0	1	1	649
35	1	313	0	387	1	1	1	0	2	0	697
36	1	179	1	521	1	1	1	0	1	1	661
37	2	346	0	354	2	1	0	0	0	0	0
38	0	392	0	308	1	1	1	0	2	0	749
39	0	423	0	277	4	2	2	0	1	1	711
40	1	155	0	545	1	1	1	0	5	0	1106
41	2	82	0	618	4	2	2	0	1	1	653
42	0	189	1	511	3	2	2	0	1	1	539
43	0	326	1	374	2	1	1	0	14	0	824
44	2	156	0	544	4	2	2	0	1	1	614
45	0	157	1	543	1	1	1	0	2	0	741
46	0	356	0	344	3	2	2	0	1	1	882
47	2	253	1	447	2	1	1	0	4	0	825
48	0	544	0	156	1	1	0	0	0	0	0
49	0	585	0	115	2	1	1	0	2	0	765
50	0	163	0	537	1	1	0	0	0	0	0
51	2	647	0	53	4	2	2	0	2	0	589
52	1	179	0	521	3	2	2	0	1	1	1448
53	0	287	0	413	4	2	0	0	0	0	0
54	2	516	0	184	4	2	2	0	1	1	365
55	1	536	0	164	1	1	0	0	0	0	0
56	0	541	0	159	4	2	1	0	6	0	1360
57	2	269	1	431	4	2	0	0	0	0	0
58	0	302	0	398	2	1	1	0	3	0	860
59	1	575	0	125	3	2	2	0	1	1	793
60	1	536	0	164	1	1	1	0	3	0	747
61	0	459	0	241	2	1	0	0	0	0	0
62	0	442	2	258	4	2	2	0	1	1	544
63	1	390	2	310	3	2	0	0	0	0	0
64	0	155	0	545	3	2	2	0	1	1	578

nb trial with correct rep:32
nb trial with no rep:10
nb trial with incorrect rep:0
dont nb trial with multip rep:22
dont nb trial with FA:0
Average RT:595
