Subject: bpralus
Blockt: 9

N	Cue	D1 	Dis	D2 	Tar	ER	SR	FA	MR	HIT	RT
1	2	618	0	82	4	2	2	0	1	1	588
2	2	546	2	154	2	1	1	0	1	1	835
3	0	287	1	413	2	1	1	0	1	1	406
4	2	375	0	325	4	2	2	0	1	1	461
5	0	617	2	83	2	1	1	0	1	1	662
6	0	554	0	146	4	2	2	0	1	1	540
7	0	318	1	382	3	2	2	0	1	1	528
8	1	451	0	249	3	2	2	0	1	1	575
9	0	236	0	464	3	2	2	0	1	1	421
10	0	594	0	106	2	1	1	0	1	1	475
11	1	153	0	547	1	1	1	0	1	1	583
12	0	121	0	579	1	1	1	0	1	1	294
13	0	614	0	86	3	2	2	0	1	1	667
14	0	242	0	458	1	1	1	0	1	1	487
15	0	449	0	251	3	2	2	0	1	1	551
16	2	261	1	439	4	2	2	0	1	1	567
17	0	345	1	355	4	2	2	0	1	1	471
18	2	406	0	294	2	1	1	0	1	1	458
19	0	105	0	595	4	2	2	0	1	1	605
20	1	413	0	287	1	1	1	0	1	1	418
21	0	390	2	310	4	2	2	0	1	1	616
22	1	622	0	78	3	2	2	0	1	1	404
23	1	637	2	63	1	1	1	0	1	1	657
24	1	240	0	460	3	2	2	0	1	1	489
25	0	196	0	504	2	1	1	0	1	1	289
26	1	110	1	590	1	1	1	0	1	1	411
27	1	551	0	149	1	1	1	0	1	1	500
28	1	68	0	632	3	2	2	0	1	1	466
29	2	216	0	484	4	2	2	0	1	1	549
30	0	551	0	149	4	2	2	0	1	1	267
31	1	436	0	264	1	1	1	0	1	1	444
32	2	361	0	339	2	1	1	0	1	1	568
33	0	462	0	238	2	1	1	0	1	1	594
34	1	93	1	607	3	2	2	0	1	1	472
35	1	102	0	598	1	1	1	0	2	0	380
36	2	57	0	643	4	2	2	0	1	1	879
37	0	117	0	583	4	2	2	0	1	1	555
38	1	461	0	239	3	2	2	0	2	0	413
39	2	527	0	173	4	2	2	0	1	1	595
40	2	192	0	508	2	1	1	0	1	1	519
41	0	284	0	416	1	1	1	0	1	1	428
42	0	281	0	419	2	1	1	0	1	1	449
43	0	412	0	288	3	2	2	0	1	1	560
44	0	383	0	317	1	1	1	0	1	1	321
45	0	172	0	528	4	2	2	0	1	1	362
46	0	258	0	442	3	2	2	0	1	1	426
47	0	460	2	240	3	2	2	0	1	1	560
48	0	300	0	400	3	2	1	0	2	0	566
49	0	524	0	176	1	1	1	0	1	1	1099
50	1	192	0	508	3	2	2	0	1	1	724
51	2	58	0	642	4	2	2	0	1	1	678
52	2	349	0	351	2	1	1	0	4	0	641
53	2	372	0	328	2	1	0	0	0	0	0
54	0	358	0	342	2	1	1	0	2	0	852
55	0	378	0	322	1	1	0	0	0	0	0
56	2	368	2	332	4	2	2	0	1	1	554
57	0	290	1	410	1	1	1	0	1	1	859
58	2	225	0	475	2	1	0	0	0	0	0
59	1	646	2	54	3	2	1	0	37	0	699
60	0	406	2	294	1	1	2	0	3	0	922
61	0	252	0	448	2	1	0	0	0	0	0
62	1	195	0	505	1	1	0	0	0	0	0
63	0	510	0	190	4	2	2	0	1	1	533
64	2	291	1	409	2	1	0	0	0	0	0

nb trial with correct rep:51
nb trial with no rep:6
nb trial with incorrect rep:0
dont nb trial with multip rep:7
dont nb trial with FA:0
Average RT:537
